,in_wers,in_cers,in_pers,in_status,in_texts,in_scores,new_wers,new_cers,new_pers,new_status,new_texts,new_scores,refs
5018,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,0,,0.0,futurity
5019,1.0,1.0,1.0,1,yes,-37.189170837402344,1.0,1.0,1.0,1,yes,-37.370418548583984,promulgate
5020,1.0,1.0,1.0,0,,0.0,1.0,2.0,1.0,1,yeah,-42.25873565673828,by
5021,1.0,1.0,1.0,0,,0.0,1.0,1.3333333333333333,1.3333333333333333,1,seven,-53.16620635986328,can
5022,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,0,,0.0,forgetfulness
5023,1.0,0.7777777777777778,1.0,1,yeah,-41.05673599243164,2.0,0.8888888888888888,1.0,1,yeah i,-78.91248321533203,boulevard
5024,0.0,0.0,0.0,1,then,-28.645357131958008,0.0,0.0,0.0,1,then,-40.207786560058594,then
5025,1.0,1.0,1.0,1,hell,-102.73670196533203,1.0,1.0,1.0,1,hey,-132.81292724609375,first
5026,1.0,1.0,1.0,0,,0.0,1.0,0.8,0.6666666666666666,1,one,-47.01942443847656,would
5027,1.0,1.0,0.6,1,right,-34.24029541015625,1.0,1.0,1.0,0,,0.0,fire
5028,1.0,1.0,1.0,1,oh,-42.35466384887695,1.0,0.6666666666666666,1.0,1,ah,-41.4898681640625,all
5029,1.0,1.0,1.0,0,,0.0,1.0,1.25,0.6666666666666666,1,eight,-66.81077575683594,they
5030,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,0,,0.0,frugality
5031,2.0,1.0,1.0,1,and his,-69.3391342163086,1.0,1.0,1.0,0,,0.0,episode
5032,1.0,1.0,1.0,1,five,-55.62178421020508,1.0,1.0,1.0,0,,0.0,papa
5033,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,0,,0.0,juliet
5034,1.0,1.3333333333333333,1.0,1,yeah,-39.16164779663086,1.0,1.3333333333333333,1.0,1,yeah,-39.620121002197266,now
5035,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,0,,0.0,people
5036,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,1,seven,-56.879615783691406,about
5037,1.0,1.0,1.0,1,yes,-38.76722717285156,1.0,1.0,1.0,1,yes,-32.348087310791016,with
5038,1.0,0.8,0.75,1,hey,-98.54366302490234,1.0,0.8,0.75,1,hey,-127.09982299804688,house
5039,1.0,0.8333333333333334,0.8333333333333334,1,no,-51.06902313232422,1.0,0.8333333333333334,0.8333333333333334,1,no,-51.97171401977539,number
5040,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,1,yeah,-57.308284759521484,golf
5041,1.0,1.0,1.0,1,and,-30.908519744873047,1.0,0.75,1.0,1,one,-52.30473327636719,look
5042,1.0,0.7777777777777778,0.7777777777777778,1,hm,-78.22052001953125,1.0,0.8888888888888888,0.8888888888888888,1,mm,-78.38448333740234,homeopath
5043,1.0,1.0,1.0,0,,0.0,1.0,0.4,0.25,1,nine,-54.977943420410156,knife
5044,1.0,1.0,1.0,0,,0.0,1.0,0.8,1.0,1,yeah,-41.38054275512695,there
5045,1.0,1.0,1.0,0,,0.0,1.0,0.75,0.8888888888888888,1,seven,-58.56534957885742,november
5046,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,0,,0.0,anybody
5047,1.0,1.0,1.0,1,then,-28.555070877075195,1.0,1.0,1.0,1,then,-29.34105110168457,demolish
5048,1.0,1.0,1.6666666666666667,1,gage,-89.5653076171875,1.0,1.0,1.0,0,,0.0,get
5049,1.0,0.9230769230769231,1.0,1,he,-45.689598083496094,1.0,0.9230769230769231,1.0,1,he,-46.471736907958984,psychological
5050,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,0,,0.0,nodule
5051,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,0,,0.0,authoritative
5052,1.0,0.8,0.9166666666666666,1,yeah,-45.183170318603516,2.0,0.7,0.9166666666666666,1,a year,-100.02468872070312,exaggerate
5053,1.0,1.0,1.0,0,,0.0,1.0,1.0,0.75,1,eight,-65.4028091430664,part
5054,1.0,1.0,1.0,1,um,-39.86598587036133,1.0,1.0,1.0,0,,0.0,long
5055,1.0,1.0,1.0,0,,0.0,1.0,0.8571428571428571,1.0,1,hey,-115.59330749511719,choking
5056,1.0,0.6666666666666666,1.0,1,os,-148.434326171875,1.0,1.3333333333333333,0.6666666666666666,1,eight,-59.08169174194336,out
5057,1.0,0.8,1.0,1,yeah,-42.708744049072266,1.0,0.8,1.0,1,yeah,-39.00423049926758,their
5058,1.0,0.6666666666666666,0.6666666666666666,1,hey,-113.78022766113281,1.0,0.6666666666666666,0.6666666666666666,1,hey,-100.04956817626953,his
5059,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,0,,0.0,journalism
5060,1.0,1.0,1.0,0,,0.0,1.0,0.8333333333333334,0.875,1,yes,-50.70134735107422,juliet
5061,1.0,0.6666666666666666,0.6666666666666666,1,hm,-137.3473663330078,1.0,0.3333333333333333,0.6666666666666666,1,hey,-98.1387939453125,her
5062,1.0,1.0,1.0,0,,0.0,1.0,0.6,0.75,1,seven,-65.6649398803711,spoon
5063,1.0,1.0,1.0,1,eight,-41.06814193725586,1.0,1.0,1.0,0,,0.0,juries
5064,0.0,0.0,0.0,1,two,-52.91429901123047,1.0,1.0,1.0,0,,0.0,two
5065,1.0,1.3333333333333333,1.0,1,well,-39.81969451904297,1.0,1.3333333333333333,1.0,1,well,-68.96775817871094,but
5066,1.0,0.75,1.0,1,yeah,-49.847774505615234,1.0,0.75,1.0,1,yeah,-43.948760986328125,were
5067,1.0,1.0,1.0,0,,0.0,1.0,0.75,0.8333333333333334,1,seven,-38.836517333984375,swimming
5068,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,0,,0.0,were
5069,1.0,1.3333333333333333,1.0,1,yeah,-38.033729553222656,1.0,1.3333333333333333,1.0,1,yeah,-45.16135787963867,now
5070,1.0,1.3333333333333333,1.3333333333333333,1,coach,-82.98200988769531,1.0,1.0,1.0,1,two,-56.26220703125,cut
5071,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,0,,0.0,three
5072,1.0,0.8,1.0,1,yeah,-41.27164840698242,1.0,0.8,1.0,1,yeah,-37.581077575683594,their
5073,1.0,0.8571428571428571,0.8888888888888888,1,yeah,-41.94023513793945,1.0,0.8571428571428571,1.0,1,one,-62.29670715332031,refugee
5074,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,0,,0.0,absorb
5075,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,0,,0.0,all
5076,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,0,,0.0,alt
5077,1.0,1.0,0.5,1,yeah,-42.50955581665039,1.0,0.6666666666666666,1.0,1,yes,-41.9352912902832,you
5078,1.0,0.8571428571428571,0.75,1,da,-54.97563171386719,1.0,0.8571428571428571,0.875,1,three,-59.33528137207031,dodgers
5079,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,0,,0.0,boyhood
5080,1.0,1.0,1.0,1,well,-36.34828186035156,1.0,1.0,1.0,1,um,-34.103912353515625,long
5081,0.0,0.0,0.0,1,four,-40.37050247192383,1.0,1.0,1.0,1,two,-44.885780334472656,four
5082,1.0,1.0,1.0,0,,0.0,1.0,1.0,0.6666666666666666,1,eight,-59.28054428100586,that
5083,1.0,1.0,1.0,1,yes,-33.139427185058594,1.0,1.0,1.0,1,yes,-34.638671875,with
5084,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,0,,0.0,the
5085,1.0,0.8888888888888888,0.9,1,yes,-33.443111419677734,1.0,0.8888888888888888,0.9,1,yes,-42.57402801513672,vouchsafe
5086,1.0,1.0,1.0,1,hey,-119.33177185058594,1.0,1.0,1.0,1,hey,-167.09661865234375,said
5087,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,0,,0.0,alpha
5088,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,1,three,-63.7684440612793,could
5089,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,1,yes,-41.411067962646484,made
5090,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,0,,0.0,fishing
5091,1.0,1.0,0.5,1,yeah,-35.63088607788086,1.0,1.0,0.5,1,yeah,-38.425357818603516,you
5092,2.0,1.75,1.5,1,that is,-69.30392456054688,1.0,1.0,1.0,1,yes,-43.69614028930664,like
5093,2.0,1.6,1.0,1,yeah yeah,-69.13298034667969,1.0,0.8,1.0,1,yeah,-37.804107666015625,chair
5094,1.0,1.0,1.0,1,yeah,-34.64866638183594,1.0,1.0,1.0,1,yeah,-38.07695388793945,from
5095,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,0,,0.0,call
5096,1.0,1.0,1.0,0,,0.0,1.0,0.5,0.6666666666666666,1,then,-55.104209899902344,been
5097,1.0,2.0,1.0,1,yeah,-49.06623458862305,1.0,2.0,1.0,1,yeah,-65.47608947753906,so
5098,1.0,1.0,1.0,0,,0.0,1.0,0.75,1.0,1,no,-55.0009651184082,golf
5099,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,0,,0.0,kilo
5100,1.0,0.75,0.6666666666666666,1,no,-51.751827239990234,1.0,0.75,0.6666666666666666,1,no,-62.7303352355957,november
5101,2.0,1.25,1.0,1,can be,-86.16758728027344,1.0,1.25,1.25,1,seven,-55.79304504394531,copy
5102,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,0,,0.0,immovable
5103,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,0,,0.0,so
5104,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,0,,0.0,fathom
5105,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,0,,0.0,come
5106,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,0,,0.0,orange
5107,1.0,1.0,1.0,1,no,-37.36326217651367,1.0,1.5,1.0,1,one,-48.440757751464844,my
5108,1.0,1.0,1.0,1,yes,-42.292484283447266,1.0,1.0,1.0,1,yes,-40.39448547363281,booth
5109,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,0,,0.0,call
5110,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,0,,0.0,butcher
5111,1.0,0.8333333333333334,1.0,1,yes,-36.46746063232422,1.0,0.8333333333333334,1.0,1,yes,-57.83339309692383,gouged
5112,1.0,1.0,1.0,1,seven,-52.32080841064453,1.0,1.0,1.0,1,seven,-34.372657775878906,charlie
5113,2.0,1.6666666666666667,1.6666666666666667,1,let me,-95.823486328125,1.0,1.0,1.0,1,yes,-63.99916076660156,not
5114,1.0,1.0,1.0,0,,0.0,1.0,0.9,1.0,1,hey,-185.73681640625,quadrupled
5115,1.0,0.8571428571428571,1.0,1,nice,-50.21342468261719,1.0,0.7142857142857143,1.0,1,rise,-120.67852783203125,massage
5116,1.0,0.625,0.6666666666666666,1,heaven,-193.2314453125,1.0,0.625,0.7777777777777778,1,seven,-58.879241943359375,coherent
5117,1.0,1.0,1.0,0,,0.0,1.0,1.0,0.75,1,eight,-57.58757019042969,mike
5118,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,0,,0.0,be
5119,1.0,1.0,1.0,0,,0.0,1.0,0.75,1.0,1,he,-63.58811569213867,echo
5120,1.0,0.8,1.0,1,one,-54.970829010009766,1.0,0.8,1.0,1,one,-53.3827018737793,paste
5121,1.0,0.8571428571428571,1.0,1,yes,-47.04168701171875,1.0,1.0,1.0,1,six,-41.95025634765625,enthuse
5122,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,0,,0.0,anxieties
5123,1.0,1.0,0.875,1,yes,-32.907928466796875,1.0,1.0,0.875,1,yes,-33.78501892089844,uniform
5124,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,1,six,-43.13798522949219,quebec
5125,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,0,,0.0,coherent
5126,1.0,0.7272727272727273,0.7,1,seven,-63.810203552246094,1.0,0.7272727272727273,0.7,1,seven,-75.77748107910156,convenience
5127,1.0,1.0,1.0,0,,0.0,1.0,0.8888888888888888,1.0,1,yes,-49.987945556640625,bungalows
5128,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,0,,0.0,sierra
5129,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,1,yeah,-49.1607551574707,down
5130,1.0,1.0,1.0,0,,0.0,1.0,2.0,1.0,1,yeah,-48.74755096435547,no
5131,1.0,0.9333333333333333,0.9230769230769231,1,yes,-44.33953094482422,1.0,0.9333333333333333,0.9230769230769231,1,yes,-33.42930603027344,dissatisfaction
5132,1.0,1.0,1.0,0,,0.0,1.0,1.5,1.0,1,zero,-63.16358184814453,no
5133,1.0,0.75,0.6666666666666666,1,yeah,-36.33175277709961,1.0,0.75,0.6666666666666666,1,yeah,-40.31942367553711,your
5134,1.0,0.7777777777777778,0.875,1,yes,-34.848690032958984,1.0,0.7777777777777778,0.875,1,yes,-33.326011657714844,bluebells
5135,1.0,1.0,1.0,1,yeah,-66.63939666748047,1.0,1.0,1.0,1,yes,-62.64105224609375,way
5136,1.0,1.0,0.8333333333333334,1,yeah,-35.81503677368164,1.0,1.0,0.8333333333333334,1,yeah,-54.77340316772461,vacuum
5137,1.0,0.8,0.8,1,and,-35.964210510253906,1.0,1.0,1.0,0,,0.0,enter
5138,1.0,0.7142857142857143,1.0,1,okay,-42.56089782714844,1.0,1.0,1.0,1,seven,-52.06439208984375,goulash
5139,1.0,1.0,1.0,1,yeah,-39.81967544555664,1.0,1.0,1.0,0,,0.0,thumb
5140,1.0,1.0,1.0,1,no,-50.711421966552734,1.0,1.3333333333333333,1.0,1,nine,-54.348594665527344,may
5141,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,0,,0.0,enter
5142,1.0,1.0,1.0,0,,0.0,1.0,0.5,0.5,1,two,-46.3050537109375,to
5143,1.0,1.0,1.0,1,um,-42.400516510009766,1.0,1.0,1.0,0,,0.0,long
5144,1.0,0.5,0.5,1,and,-32.399288177490234,1.0,0.5,0.5,1,and,-32.9554443359375,an
5145,1.0,1.0,1.0,1,oh,-38.771751403808594,1.0,1.0,1.0,1,oh,-42.20831298828125,are
5146,1.0,1.0,1.0,1,no,-42.89384078979492,1.0,1.3333333333333333,1.0,1,nine,-44.193931579589844,may
5147,1.0,1.5,1.5,1,hey,-98.87480163574219,1.0,1.5,1.5,1,hey,-93.94991302490234,is
5148,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,0,,0.0,come
5149,1.0,1.0,1.0,1,no,-56.442134857177734,1.0,1.0,1.0,1,no,-55.54800796508789,butterflies
5150,1.0,1.0,1.0,0,,0.0,1.0,1.0,0.875,1,yes,-36.389015197753906,uniform
5151,1.0,2.0,1.3333333333333333,1,never,-45.46675109863281,0.0,0.0,0.0,1,no,-47.52681350708008,no
5152,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,0,,0.0,is
5153,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,0,,0.0,bloodshed
5154,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,0,,0.0,foxtrot
5155,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,0,,0.0,command
5156,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,0,,0.0,schoolyard
5157,1.0,0.6666666666666666,1.0,1,ah,-35.068572998046875,1.0,0.6666666666666666,1.0,1,ah,-36.19465255737305,all
5158,1.0,1.0,1.0,1,hey,-171.23287963867188,1.0,1.0,1.0,1,hey,-147.4202880859375,multiflora
5159,1.0,1.0,1.0,0,,0.0,1.0,0.8,1.0,1,no,-58.14786148071289,bosom
5160,1.0,1.0,1.0,0,,0.0,1.0,0.8333333333333334,1.0,1,seven,-61.33223342895508,finger
5161,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,1,yes,-68.53608703613281,but
5162,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,1,yes,-41.59606170654297,victor
5163,1.0,1.0,1.0,1,mm,-101.35394287109375,1.0,1.0,1.0,1,mm,-100.10546875,paste
5164,1.0,1.0,1.0,1,yeah,-38.58382034301758,1.0,1.0,1.0,1,yeah,-44.52131652832031,kilo
5165,1.0,1.0,1.0,0,,0.0,1.0,0.8,1.0,1,eight,-75.62080383300781,alpha
5166,1.0,1.0,1.0,0,,0.0,1.0,0.75,0.75,1,nine,-41.23080062866211,make
5167,1.0,0.6,1.0,1,hey,-90.22787475585938,1.0,0.6,1.0,1,hey,-86.2348403930664,three
5168,1.0,0.75,1.0,1,yeah,-48.292110443115234,1.0,1.0,1.0,1,yes,-68.19139099121094,both
5169,1.0,0.6666666666666666,0.8,1,yeah,-36.778987884521484,1.0,0.6666666666666666,0.8,1,yeah,-46.27912902832031,yellow
5170,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,1,five,-68.84554290771484,watch
5171,1.0,0.8333333333333334,0.8333333333333334,1,one,-50.02674102783203,1.0,1.0,1.0,0,,0.0,output
5172,1.0,1.0,1.0,0,,0.0,1.0,1.3333333333333333,1.0,1,yeah,-46.14474105834961,now
5173,1.0,1.0,1.0,1,no,-39.44362258911133,1.0,1.0,1.0,1,no,-44.8156623840332,make
5174,1.0,1.0,0.8333333333333334,1,yeah,-35.17921829223633,1.0,1.0,0.8333333333333334,1,yeah,-38.02626419067383,tango
5175,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,0,,0.0,absorb
5176,1.0,0.75,1.0,1,yeah,-40.40968704223633,1.0,0.75,1.0,1,yeah,-46.10988998413086,zero
5177,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,0,,0.0,backspace
5178,1.0,0.6666666666666666,0.8,1,hey,-111.09130859375,1.0,0.6666666666666666,0.8,1,hey,-113.79209899902344,hanger
5179,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,0,,0.0,moisten
5180,1.0,1.0,0.875,1,yes,-32.631919860839844,1.0,1.0,0.875,1,yes,-34.545135498046875,uniform
5181,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,0,,0.0,pennyworth
5182,1.0,1.0,1.0,0,,0.0,1.0,0.8888888888888888,1.0,1,no,-59.565677642822266,footmarks
5183,1.0,0.8333333333333334,0.9285714285714286,1,eight,-55.11445999145508,1.0,0.8333333333333334,0.9285714285714286,1,eight,-54.539031982421875,agricultural
5184,1.0,0.8571428571428571,1.0,1,no,-47.27542495727539,1.0,0.8571428571428571,1.0,1,no,-55.41195297241211,buffoon
5185,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,0,,0.0,paste
5186,1.0,0.6,1.3333333333333333,1,curly,-133.76870727539062,1.0,0.6,1.3333333333333333,1,curly,-159.56597900390625,could
5187,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,0,,0.0,tab
5188,1.0,0.8,1.0,1,one,-37.13092041015625,1.0,1.0,1.0,0,,0.0,bosom
5189,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,0,,0.0,tab
5190,1.0,1.0,1.0,1,oh,-32.07103729248047,1.0,1.0,1.0,1,oh,-31.640609741210938,abbreviated
5191,1.0,1.0,1.0,1,k,-59.217132568359375,1.0,1.0,1.0,1,k,-57.632972717285156,charlie
5192,1.0,1.3333333333333333,1.0,1,nine,-66.8908462524414,1.0,1.3333333333333333,1.0,1,nine,-74.05240631103516,may
5193,1.0,1.0,0.6666666666666666,1,three,-50.51255798339844,1.0,1.3333333333333333,1.6666666666666667,1,seven,-47.703041076660156,her
5194,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,0,,0.0,stringy
5195,2.0,0.9090909090909091,0.9,1,well please,-102.3299331665039,2.0,0.9090909090909091,0.9,1,well please,-95.50297546386719,battlements
5196,1.0,0.8333333333333334,1.0,1,yes,-36.88396072387695,1.0,0.8333333333333334,1.0,1,yes,-37.750526428222656,delete
5197,1.0,1.0,0.7142857142857143,1,i,-33.76630783081055,1.0,1.0,1.0,0,,0.0,eyebrows
5198,1.0,0.5,0.5,1,okay,-32.19024658203125,1.0,0.5,0.5,1,okay,-30.498620986938477,away
5199,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,0,,0.0,do
5200,1.0,1.0,1.0,1,mm,-71.06572723388672,1.0,1.0,1.0,1,mm,-72.23501586914062,victor
5201,1.0,1.0,1.0,1,eh,-103.8570785522461,1.0,1.0,1.0,1,eh,-98.96401977539062,paste
5202,1.0,0.25,0.3333333333333333,1,well,-37.54408264160156,1.0,1.0,1.0,1,mm,-93.41377258300781,will
5203,1.0,1.0,0.6666666666666666,1,one,-40.39231491088867,1.0,1.0,0.6666666666666666,1,one,-42.89223098754883,was
5204,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,0,,0.0,zero
5205,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,0,,0.0,people
5206,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,0,,0.0,tab
5207,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,0,,0.0,dispossess
5208,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,0,,0.0,xray
5209,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,0,,0.0,find
5210,1.0,1.0,1.0,1,eight,-43.073673248291016,1.0,1.0,1.0,1,eight,-46.094783782958984,tango
5211,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,0,,0.0,an
5212,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,0,,0.0,all
5213,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,0,,0.0,birmingham
5214,1.0,1.0,0.75,1,hey,-106.97227478027344,1.0,1.0,0.75,1,hey,-119.9369125366211,time
5215,1.0,1.0,1.0,0,,0.0,1.0,2.0,1.0,1,eight,-66.32379150390625,at
5216,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,0,,0.0,bushels
5217,1.0,1.0,1.3333333333333333,1,hello,-190.4691162109375,1.0,1.0,1.3333333333333333,1,hello,-216.05734252929688,have
5218,1.0,1.0,1.0,1,a,-37.64678192138672,1.0,1.0,1.0,1,a,-35.588619232177734,is
5219,1.0,0.7,0.7272727272727273,1,israel,-161.40676879882812,1.0,0.8,0.8181818181818182,1,in,-37.86927032470703,interwoven
5220,1.0,0.8571428571428571,0.8333333333333334,1,at,-39.8961067199707,1.0,0.8571428571428571,0.8333333333333334,1,at,-37.19748306274414,epithet
5221,1.0,0.75,0.75,1,and,-35.785587310791016,1.0,0.75,0.75,1,and,-35.220638275146484,made
5222,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,0,,0.0,call
5223,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,0,,0.0,delta
5224,0.0,0.0,0.0,1,six,-37.285621643066406,0.0,0.0,0.0,1,six,-38.15892028808594,six
5225,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,0,,0.0,come
5226,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,0,,0.0,they
5227,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,0,,0.0,crying
5228,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,0,,0.0,be
5229,1.0,1.2,1.0,1,gaggie,-228.27149963378906,1.0,1.2,1.0,1,niggie,-249.9523468017578,delta
5230,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,0,,0.0,do
5231,1.0,2.0,1.5,1,eight,-41.12777328491211,1.0,2.0,1.5,1,eight,-44.13572692871094,is
5232,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,0,,0.0,with
5233,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,0,,0.0,beef
5234,1.0,0.6666666666666666,1.0,1,zero,-51.62388610839844,1.0,0.6666666666666666,1.0,1,zero,-55.34629821777344,sierra
5235,1.0,1.0,1.0,0,,0.0,2.0,3.5,2.3333333333333335,1,yup yup,-235.97604370117188,no
5236,2.0,1.0,0.8571428571428571,1,one three,-115.41544342041016,1.0,0.7142857142857143,0.8571428571428571,1,web,-104.23405456542969,watches
5237,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,0,,0.0,emilio
5238,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,0,,0.0,promulgate
5239,2.0,0.8,1.0,1,oh uh,-63.78166961669922,2.0,1.0,0.75,1,uh uh,-59.32632064819336,other
5240,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,0,,0.0,mouth
5241,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,0,,0.0,plane
5242,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,0,,0.0,buffoon
5243,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,1,no,-45.093292236328125,drum
5244,1.0,0.8333333333333334,0.8571428571428571,1,mm,-68.93968963623047,1.0,0.8333333333333334,0.8571428571428571,1,mm,-67.06040954589844,emilio
5245,1.0,1.0,1.0,1,the,-42.07439422607422,2.0,2.0,1.25,1,yeah then,-75.35205841064453,down
5246,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,0,,0.0,anything
5247,1.0,1.0,1.0,0,,0.0,1.0,0.9,1.0,1,ah,-41.35700225830078,birmingham
5248,1.0,0.8,0.8,1,eight,-44.061553955078125,1.0,0.8,0.8,1,eight,-43.586177825927734,enter
5249,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,0,,0.0,toil
5250,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,0,,0.0,hotel
5251,1.0,1.0,1.0,1,mm,-102.81864929199219,1.0,1.0,1.0,1,yes,-44.187294006347656,roof
5252,1.0,0.8,0.9,1,eight,-40.495277404785156,1.0,0.9,1.0,1,eh,-78.65593719482422,exactitude
5253,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,0,,0.0,green
5254,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,0,,0.0,down
5255,1.0,0.8333333333333334,1.0,1,he,-38.209251403808594,1.0,0.8333333333333334,1.0,1,he,-33.59272766113281,faithfulness
5256,1.0,0.6666666666666666,0.6666666666666666,1,hey,-136.78948974609375,1.0,0.6666666666666666,0.6666666666666666,1,hey,-143.7132568359375,him
5257,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,0,,0.0,fayetteville
5258,2.0,1.3333333333333333,0.6666666666666666,1,thank you,-93.21492004394531,2.0,1.3333333333333333,0.6666666666666666,1,thank you,-98.57235717773438,vacuum
5259,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,0,,0.0,moisten
5260,2.0,4.0,2.6666666666666665,1,so sure so,-101.80038452148438,1.0,1.5,1.3333333333333333,1,so so,-65.76409912109375,so
5261,2.0,0.8571428571428571,1.0,1,is going,-107.50459289550781,2.0,0.8571428571428571,1.0,1,is worth,-219.53665161132812,exploit
5262,1.0,1.0,1.0,1,no,-51.236576080322266,1.0,1.0,1.0,1,no,-61.139862060546875,papa
5263,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,0,,0.0,composure
5264,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,0,,0.0,azure
5265,1.0,0.6666666666666666,0.6666666666666666,1,ha,-48.11164855957031,1.0,0.6666666666666666,0.3333333333333333,1,hi,-46.9506950378418,how
5266,0.0,0.0,0.0,1,two,-48.57757568359375,1.0,1.3333333333333333,1.5,1,sure,-38.57167053222656,two
5267,1.0,0.6666666666666666,0.6666666666666666,1,hey,-117.99884033203125,1.0,1.0,0.6666666666666666,1,hell,-115.4449234008789,had
5268,1.0,1.5,1.0,1,eight,-35.706356048583984,1.0,1.5,1.0,1,eight,-40.20208740234375,it
5269,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,0,,0.0,then
5270,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,0,,0.0,adjacent
