,in_wers,in_cers,in_pers,in_status,in_texts,new_wers,new_cers,new_pers,new_status,new_texts,refs
2400,1.0,1.125,1.125,1,sprinkle sprinkle,0.0,0.0,0.0,1,sprinkle,sprinkle
2401,1.0,0.75,0.5,1,hi,1.0,0.75,0.5,1,hi,side
2402,1.0,0.3333333333333333,0.0,1,four,1.0,0.3333333333333333,0.0,1,four,for
2403,0.0,0.0,0.0,1,right,0.0,0.0,0.0,1,right,right
2404,0.875,0.717948717948718,0.75,1,allow flowing,0.875,0.6923076923076923,0.7777777777777778,1,allow along flowing,a long flowing beard clings to his chin
2405,1.0,0.5,0.0,1,no,1.0,0.5,0.0,1,no,know
2406,1.0,1.0,1.0,0,,1.0,0.75,0.5,1,hi,side
2407,0.4444444444444444,0.3469387755102041,0.3125,1,he dresses himself in ancient work,0.4444444444444444,0.3469387755102041,0.3125,1,he dresses himself in ancient work,he dresses himself in an ancient black frock coat
2408,1.0,0.75,0.6666666666666666,1,rick,1.0,0.75,0.6666666666666666,1,rick,leak
2409,1.0,1.0,1.0,1,run,1.0,1.0,1.0,1,one,leak
2410,1.0,0.8,0.5,1,food,1.0,0.6,0.75,1,four,fruit
2411,1.0,1.0,1.0,1,colonel,2.0,1.5,1.0,1,call one,corn
2412,3.0,1.75,1.75,1,i swear you,1.0,1.25,1.0,1,three,sway
2413,0.16666666666666666,0.3333333333333333,0.2857142857142857,1,she is thinner than i am thinner,0.0,0.0,0.0,1,she is thinner than i am,she is thinner than i am
2414,1.0,1.0,1.0,0,,1.0,1.0,1.0,0,,pitting
2415,1.0,0.14285714285714285,0.2,1,fitting,0.0,0.0,0.0,1,hitting,hitting
2416,1.0,1.0,1.0,0,,0.0,0.0,0.0,1,grow,grow
2417,1.0,2.0,2.0,1,correct,1.0,0.6666666666666666,1.0,1,co,top
2418,0.8333333333333334,0.75,0.717948717948718,1,some museum hi,0.8333333333333334,0.75,0.717948717948718,1,some museum high,the museum hires musicians every evening
2419,1.0,0.5,1.0,1,layer,1.0,0.5,1.0,1,layer,lair
2420,1.0,0.75,0.75,1,let,1.0,1.0,1.0,0,,slip
2421,0.0,0.0,0.0,1,sway,0.0,0.0,0.0,1,sway,sway
2422,0.0,0.0,0.0,1,go,1.0,0.5,0.3333333333333333,1,no,go
2423,1.0,0.25,0.5,1,coin,1.0,1.0,1.0,1,two,corn
2424,2.0,0.5,0.5,1,spring go,2.0,0.5,0.5,1,spring go,sprinkle
2425,0.5,0.6129032258064516,0.5769230769230769,1,on the beach,0.3333333333333333,0.3225806451612903,0.3076923076923077,1,gathered on the beach,we gathered shells on the beach
2426,1.0,0.75,2.3333333333333335,1,w,1.0,0.75,0.6666666666666666,1,wow,were
2427,1.0,0.6,0.5,1,door,1.0,0.6,0.5,1,door,store
2428,0.0,0.0,0.0,1,dagger,0.0,0.0,0.0,1,dagger,dagger
2429,0.375,0.5,0.5121951219512195,1,if you are losing water,0.375,0.5,0.5121951219512195,1,if you are losing water,if you are losing water replace it immediately
2430,1.0,1.0,1.0,0,,1.0,0.6666666666666666,0.6666666666666666,1,yup,sip
2431,0.0,0.0,0.0,1,it was a good win for us,0.0,0.0,0.0,1,it was a good win for us,it was a good win for us
2432,0.0,0.0,0.0,1,this was easy for us,0.0,0.0,0.0,1,this was easy for us,this was easy for us
2433,1.0,1.0,1.0,1,hm,1.0,1.3333333333333333,1.0,1,yeah,sip
2434,0.14285714285714285,0.125,0.1,1,being able to dance can help,0.2857142857142857,0.21875,0.2,1,being able to die can help,being able to dance can help too
2435,0.0,0.0,0.0,1,fear,0.0,0.0,0.0,1,fear,fear
2436,0.0,0.0,0.0,1,victor,0.0,0.0,0.0,1,victor,victor
2437,1.0,1.0,1.0,0,,1.0,0.4,1.0,1,hope,coupe
2438,0.7142857142857143,0.5681818181818182,0.5588235294117647,1,everything went round,0.7142857142857143,0.6590909090909091,0.6470588235294118,1,everything went,everything went real smooth the sheriff said
2439,1.0,0.5,0.8571428571428571,1,gagno,1.0,1.0,1.0,0,,gadget
2440,1.0,0.75,0.0,1,nu,1.0,0.75,1.0,1,no,knew
2441,1.0,1.0,1.0,0,,1.0,0.4,0.75,1,sure,swore
2442,1.0,0.75,0.75,1,pirum,1.0,1.0,1.0,1,pyram,pile
2443,1.0,1.25,0.25,1,eight,1.0,1.25,0.25,1,eight,rate
2444,1.0,1.0,1.0,0,,1.0,0.25,0.3333333333333333,1,leap,leak
2445,0.9166666666666666,0.8448275862068966,0.8490566037735849,1,that winter,0.9166666666666666,0.8448275862068966,0.8490566037735849,1,that winter,except in the winter when the ooze or snow or ice prevents
2446,1.0,1.25,1.3333333333333333,1,toot toot,1.0,0.5,0.3333333333333333,1,two,toot
2447,1.0,0.75,0.6666666666666666,1,boomed,1.0,1.0,1.0,0,,boot
2448,1.0,0.7142857142857143,0.6666666666666666,1,not,1.0,0.7142857142857143,0.6666666666666666,1,not,thought
2449,0.0,0.0,0.0,1,hat,1.0,1.0,1.0,0,,hat
2450,1.0,1.2,1.25,1,witty witty,0.0,0.0,0.0,1,witty,witty
2451,1.0,1.0,1.0,0,,1.0,1.3333333333333333,1.3333333333333333,1,five,bug
2452,1.0,0.3333333333333333,0.4,1,midteen,1.0,0.6666666666666666,1.0,1,nineteen,mitten
2453,3.0,1.4,1.0,1,be are you,1.0,0.4,0.6666666666666666,1,bri,briar
2454,0.0,0.0,0.0,1,it was a good win for us,0.0,0.0,0.0,1,it was a good win for us,it was a good win for us
2455,0.0,0.0,0.0,1,the little schoolhouse stood empty,0.0,0.0,0.0,1,the little schoolhouse stood empty,the little schoolhouse stood empty
2456,1.0,0.2,0.0,1,thorne,1.0,0.6,0.75,1,storm,thorn
2457,1.0,1.0,1.0,0,,1.0,1.0,1.0,0,,up
2458,1.0,0.4,1.0,1,hope,1.0,0.8,1.0,1,help,coupe
2459,0.2727272727272727,0.36,0.37333333333333335,1,he further proposed grants of an unspecified sum,0.2727272727272727,0.36,0.37333333333333335,1,he further proposed grants of an unspecified sum,he further proposed grants of an unspecified sum for experimental hospitals
2460,1.0,0.6666666666666666,0.3333333333333333,1,hell,1.0,0.6666666666666666,0.3333333333333333,1,hell,hem
2461,1.0,0.3333333333333333,0.0,1,doug,1.0,0.3333333333333333,0.0,1,doug,dug
2462,1.0,0.25,0.0,1,not,1.0,0.25,0.0,1,not,knot
2463,1.0,0.6,0.4,1,spray,1.0,0.6,0.4,1,spray,spain
2464,1.0,0.2,0.0,1,braun,1.0,0.2,0.25,1,bran,brawn
2465,2.0,1.3333333333333333,1.25,1,django yang,2.0,0.6666666666666666,0.5,1,jang go,jungle
2466,1.0,0.75,0.6666666666666666,1,saw,1.0,1.0,1.0,0,,sigh
2467,0.5555555555555556,0.5714285714285714,0.5833333333333334,1,he dreaded himself in an,0.5555555555555556,0.5714285714285714,0.5833333333333334,1,he dreaded himself in an,he dresses himself in an ancient black frock coat
2468,1.0,0.25,0.0,1,not,1.0,0.25,0.0,1,not,knot
2469,0.0,0.0,0.0,1,four,0.0,0.0,0.0,1,four,four
2470,0.0,0.0,0.0,1,i tried to tell people in the community,0.0,0.0,0.0,1,i tried to tell people in the community,i tried to tell people in the community
2471,1.0,1.25,1.25,1,sign sign,1.0,1.0,1.0,0,,sign
2472,1.0,0.25,0.3333333333333333,1,till,1.0,0.75,0.6666666666666666,1,tier,tell
2473,1.0,1.25,1.0,1,sorry,1.0,1.0,1.0,1,so,fate
2474,1.0,0.75,1.25,1,bizot,1.0,0.25,0.25,1,below,blow
2475,1.0,1.0,1.0,0,,1.0,1.0,1.0,0,,i just try to do my best
2476,0.0,0.0,0.0,1,i was conscious all the time,0.0,0.0,0.0,1,i was conscious all the time,i was conscious all the time
2477,1.0,1.3333333333333333,1.0,1,good,1.0,1.3333333333333333,1.3333333333333333,1,third,zip
2478,0.0,0.0,0.0,1,beta,2.0,1.5,0.8,1,pay lah,beta
2479,0.16666666666666666,0.02857142857142857,0.03125,1,most young ride early every morning,0.16666666666666666,0.02857142857142857,0.03125,1,most young ride early every morning,most young rise early every morning
2480,0.0,0.0,0.0,1,zero,0.0,0.0,0.0,1,zero,zero
2481,1.0,0.6666666666666666,1.0,1,thief,1.0,1.0,0.0,1,thai,tie
2482,1.0,1.0,1.0,1,the,1.0,1.3333333333333333,1.0,1,good,zip
2483,1.0,1.0,1.0,0,,1.0,1.25,0.25,1,eight,rate
2484,1.0,1.0,1.0,0,,1.0,0.5,0.3333333333333333,1,four,fear
2485,2.0,0.5,0.5,1,jag it,2.0,0.5,0.5,1,jag it,jagged
2486,0.6666666666666666,0.5,0.4,1,mother so,0.6666666666666666,0.5,0.4,1,mother so,mother sews yellow
2487,0.0,0.0,0.0,1,bear,1.0,0.25,0.3333333333333333,1,beer,bear
2488,1.0,0.5,0.0,1,no,1.0,0.5,0.0,1,no,know
2489,1.0,0.2,0.2,1,lend,1.0,0.2,0.2,1,lend,blend
2490,1.0,1.0,1.0,0,,1.0,0.8333333333333334,0.8,1,ten,sticks
2491,0.5,0.4716981132075472,0.48,1,he slowly takes a short walk,0.5,0.4716981132075472,0.48,1,he slowly takes a short walk,he slowly takes a short walk in the open air each day
2492,1.0,0.8333333333333334,1.0,1,indelible,3.0,2.0,2.0,1,they are both,double
2493,0.0,0.0,0.0,1,hat,1.0,1.0,0.6666666666666666,1,heck,hat
2494,1.0,1.0,1.0,0,,1.0,0.6,0.75,1,no,snoop
2495,0.0,0.0,0.0,1,charlie,1.0,0.5714285714285714,0.5714285714285714,1,julie,charlie
2496,0.0,0.0,0.0,1,i looked up and noticed two old men,0.0,0.0,0.0,1,i looked up and noticed two old men,i looked up and noticed two old men
2497,0.0,0.0,0.0,1,no,0.0,0.0,0.0,1,no,no
2498,1.0,0.6666666666666666,0.6666666666666666,1,hey,1.0,0.6666666666666666,0.6666666666666666,1,hey,him
2499,1.0,1.5,1.3333333333333333,1,no no,0.0,0.0,0.0,1,no,no
2500,1.0,0.75,1.0,1,no,1.0,0.75,1.0,1,no,knew
2501,0.0,0.0,0.0,1,liar,0.0,0.0,0.0,1,liar,liar
2502,0.0,0.0,0.0,1,suit,1.0,1.0,1.0,0,,suit
2503,1.0,0.65625,0.7692307692307693,1,thats all through,1.0,0.84375,0.7692307692307693,1,thats all true with me,i scrubbed the floors thoroughly
2504,0.0,0.0,0.0,1,the box contained three sweaters,0.0,0.0,0.0,1,the box contained three sweaters,the box contained three sweaters
2505,2.0,2.0,1.75,1,loved love,0.0,0.0,0.0,1,left,left
2506,2.0,2.0,1.6666666666666667,1,soom soom,1.0,1.0,0.6666666666666666,1,two,suit
2507,2.0,1.5,1.2,1,he loved,1.0,0.75,0.4,1,hello,kilo
2508,1.0,0.3333333333333333,0.3333333333333333,1,sap,1.0,0.3333333333333333,0.3333333333333333,1,sap,sip
2509,0.0,0.0,0.0,1,park,0.0,0.0,0.0,1,park,park
2510,1.0,1.0,1.0,0,,1.0,0.5,0.6666666666666666,1,we,were
2511,0.0,0.0,0.0,1,where were you while we were away,0.0,0.0,0.0,1,where were you while we were away,where were you while we were away
2512,0.875,0.525,0.46153846153846156,1,gain me all my money i work,0.875,0.525,0.46153846153846156,1,gain me all my money i work,jane may earn more money by working hard
2513,1.0,0.3333333333333333,0.3333333333333333,1,red,1.0,1.0,1.0,1,right,rid
2514,1.0,1.0,1.0,0,,1.0,1.0,1.0,0,,lip
2515,1.0,0.25,0.3333333333333333,1,rack,1.0,0.25,0.3333333333333333,1,rack,back
2516,0.6666666666666666,0.5833333333333334,0.6190476190476191,1,she is finished,0.6666666666666666,0.5833333333333334,0.6190476190476191,1,she is finished,she is thinner than i am
2517,1.0,0.75,1.0,1,no,1.0,0.75,1.0,1,no,knew
2518,1.0,0.8653846153846154,0.9111111111111111,1,have that,1.0,0.8653846153846154,0.9111111111111111,1,have that,she had your dark suit in greasy wash water all year
2519,0.14285714285714285,0.16666666666666666,0.1935483870967742,1,they carried me off on the schedule,0.2857142857142857,0.25,0.25806451612903225,1,they carried me up on the schedule,they carried me off on the stretcher
2520,0.0,0.0,0.0,1,right,0.0,0.0,0.0,1,right,right
2521,0.2,0.20588235294117646,0.21212121212121213,1,the islands are sparsely populated island,0.0,0.0,0.0,1,the islands are sparsely populated,the islands are sparsely populated
2522,1.0,1.0,0.6666666666666666,1,pratt,1.0,0.3333333333333333,0.3333333333333333,1,pat,pad
2523,1.0,0.8,0.75,1,but,2.0,1.2,1.5,1,but but,brawn
2524,1.0,0.8461538461538461,0.8611111111111112,1,very well,1.0,0.8461538461538461,0.8611111111111112,1,very well,well he is nearly ninetythree years old
2525,2.0,0.2857142857142857,0.42857142857142855,1,ex lord,1.0,0.7142857142857143,0.8571428571428571,1,exact,explore
2526,1.0,0.6666666666666666,0.625,1,joined,1.0,0.6666666666666666,0.625,1,journey,juliet
2527,1.0,1.3333333333333333,1.3333333333333333,1,five,1.0,1.0,1.0,1,tha,pat
2528,0.0,0.0,0.0,1,two,0.0,0.0,0.0,1,two,two
2529,2.0,1.25,1.6666666666666667,1,sir oh,1.0,1.0,1.0,0,,sell
2530,1.0,1.0,1.0,0,,1.0,1.0,1.0,0,,he
2531,1.0,0.6666666666666666,0.6666666666666666,1,slap,1.0,0.6666666666666666,0.6666666666666666,1,slap,select
2532,1.0,0.4,0.4,1,bark,1.0,1.0,1.0,1,five,spark
2533,1.0,0.6666666666666666,0.3333333333333333,1,thin,1.0,1.0,1.0,0,,sin
2534,0.625,0.6756756756756757,0.7142857142857143,1,this is a good,0.625,0.6756756756756757,0.7142857142857143,1,this is a good,this is a period of transition for me
2535,1.0,1.0,0.3333333333333333,1,there,1.0,1.0,1.0,1,that,fair
2536,0.0,0.0,0.0,1,trade,1.0,1.0,1.0,0,,trade
2537,1.0,1.0,1.0,0,,1.0,0.5,0.6666666666666666,1,mea,mere
2538,0.0,0.0,0.0,1,suit,1.0,1.0,0.6666666666666666,1,two,suit
2539,1.0,1.5,1.0,1,cool,1.0,1.0,0.3333333333333333,1,oh,go
2540,1.0,1.0,1.0,1,november october,0.0,0.0,0.0,1,november,november
2541,1.0,1.0,1.5,1,may,1.0,0.5,0.5,1,lee,knee
2542,1.0,0.3333333333333333,0.3333333333333333,1,ham,1.0,0.3333333333333333,0.3333333333333333,1,ham,him
2543,1.0,0.5,0.25,1,heart,1.0,0.5,0.5,1,heck,hark
2544,0.0,0.0,0.0,1,hotel,0.0,0.0,0.0,1,hotel,hotel
2545,1.0,1.0,1.0,0,,1.0,0.6666666666666666,0.6666666666666666,1,yup,sip
2546,0.0,0.0,0.0,1,near,0.0,0.0,0.0,1,near,near
2547,1.0,1.3333333333333333,0.6666666666666666,1,right,1.0,1.3333333333333333,0.6666666666666666,1,right,ray
2548,0.8333333333333334,0.5833333333333334,0.5333333333333333,1,nothing has abandoned,0.8333333333333334,0.5833333333333334,0.5333333333333333,1,nothing has abandoned,nothing is as offensive as innocence
2549,1.0,1.0,1.0,1,yup,1.0,1.0,0.75,1,wake,stick
2550,1.0,1.25,0.25,1,eight,1.0,1.25,0.25,1,eight,fate
2551,3.0,1.6,1.0,1,bye are you,1.0,0.8,0.5,1,bye,briar
2552,1.0,0.75,0.3333333333333333,1,mere,1.0,0.75,0.3333333333333333,1,mere,near
2553,0.0,0.0,0.0,1,select,0.0,0.0,0.0,1,select,select
2554,2.0,0.8333333333333334,0.75,1,i didnt,1.0,0.6666666666666666,0.625,1,hygiene,urgent
2555,1.0,0.7142857142857143,0.4,1,reckon,1.0,0.7142857142857143,0.4,1,reckon,written
2556,2.0,1.0,0.8,1,thank you,2.0,1.0,0.8,1,thank you,yankee
2557,1.0,1.2,1.2,1,oscar oscar,0.0,0.0,0.0,1,oscar,oscar
2558,0.0,0.0,0.0,1,nine,0.0,0.0,0.0,1,nine,nine
2559,0.0,0.0,0.0,1,i looked up and noticed two old men,0.0,0.0,0.0,1,i looked up and noticed two old men,i looked up and noticed two old men
2560,0.0,0.0,0.0,1,him,0.0,0.0,0.0,1,him,him
2561,0.0,0.0,0.0,1,the humidity is overwhelming there,0.0,0.0,0.0,1,the humidity is overwhelming there,the humidity is overwhelming there
2562,0.0,0.0,0.0,1,hair,1.0,1.0,1.0,1,yeah,hair
2563,1.0,1.2,1.2,1,chair chair,0.0,0.0,0.0,1,chair,chair
2564,0.0,0.0,0.0,1,he played basketball there while working toward a law degree,0.1,0.016666666666666666,0.019230769230769232,1,he played basketball there while working towards a law degree,he played basketball there while working toward a law degree
2565,1.0,0.16666666666666666,0.4,1,burble,1.0,1.0,1.0,0,,bubble
2566,0.0,0.0,0.0,1,four,0.0,0.0,0.0,1,four,four
2567,0.8181818181818182,0.8133333333333334,0.8133333333333334,1,he freely proposed,0.8181818181818182,0.8133333333333334,0.8133333333333334,1,he freely proposed,he further proposed grants of an unspecified sum for experimental hospitals
2568,1.0,0.3333333333333333,0.3333333333333333,1,but,1.0,0.3333333333333333,0.3333333333333333,1,but,bug
2569,1.0,1.0,1.0,1,three,1.0,1.0,1.0,1,three,stick
2570,0.0,0.0,0.0,1,dress,0.0,0.0,0.0,1,dress,dress
2571,1.0,0.75,1.5,1,nine,1.0,0.75,1.5,1,nine,knee
2572,0.6,0.5588235294117647,0.5483870967741935,1,is overwhelming,0.8,0.6470588235294118,0.6451612903225806,1,overwhelming,the humidity is overwhelming there
2573,0.0,0.0,0.0,1,leak,1.0,1.0,1.0,0,,leak
2574,1.0,0.5,0.0,1,no,1.0,0.25,0.3333333333333333,1,now,know
2575,1.0,1.0,0.6666666666666666,1,fly,1.0,0.75,0.3333333333333333,1,hi,sigh
2576,1.0,0.75,1.0,1,no,1.0,0.25,0.0,1,new,knew
2577,1.0,0.4,0.6,1,swan,1.0,1.0,0.8,1,one,swarm
2578,2.0,2.3333333333333335,2.0,1,dart dark,1.0,0.6666666666666666,0.3333333333333333,1,dart,dot
2579,1.0,1.0,1.0,0,,1.0,0.75,1.0,1,no,knew
2580,2.0,1.6,1.75,1,three hour,2.0,1.6,1.75,1,three hour,floor
2581,1.0,0.8,0.3333333333333333,1,sure,1.0,0.8,0.3333333333333333,1,sure,shear
2582,1.0,1.0,1.0,0,,1.0,1.0,1.0,0,,their house is grey and white
2583,0.2727272727272727,0.29411764705882354,0.2978723404255319,1,we have often urged him to walk more,0.2727272727272727,0.29411764705882354,0.2978723404255319,1,we have often urged him to walk more,we have often urged him to walk more and smoke less
2584,0.0,0.0,0.0,1,right,0.0,0.0,0.0,1,right,right
2585,0.0,0.0,0.0,1,select,0.0,0.0,0.0,1,select,select
2586,1.0,0.8,0.6,1,smike,1.0,1.0,0.8,1,mike,spark
2587,0.0,0.0,0.0,1,yes,0.0,0.0,0.0,1,yes,yes
2588,1.0,1.0,1.0,0,,1.0,1.0,0.8,1,madam,menu
2589,2.0,1.5,2.6666666666666665,1,fail fail,1.0,0.5,1.3333333333333333,1,friar,fair
2590,0.0,0.0,0.0,1,start,0.0,0.0,0.0,1,start,start
2591,1.0,1.3333333333333333,1.0,1,error,1.0,1.0,1.0,1,ya,air
2592,1.0,0.25,0.0,1,not,1.0,0.25,0.0,1,not,knot
2593,0.0,0.0,0.0,1,one,0.0,0.0,0.0,1,one,one
2594,1.0,1.0,1.0,0,,1.0,1.0,1.0,0,,write
2595,0.0,0.0,0.0,1,four,0.0,0.0,0.0,1,four,four
2596,0.16666666666666666,0.037037037037037035,0.0,1,karl lives in a lovely home,0.16666666666666666,0.037037037037037035,0.0,1,karl lives in a lovely home,carl lives in a lovely home
2597,0.0,0.0,0.0,1,city,0.0,0.0,0.0,1,city,city
2598,1.0,0.5,1.0,1,john,1.0,0.5,1.0,1,john,torn
2599,0.0,0.0,0.0,1,meat,1.0,0.25,0.0,1,meet,meat
2600,1.0,1.0,0.75,1,one,1.0,1.0,0.75,1,one,warm
2601,0.0,0.0,0.0,1,group,0.0,0.0,0.0,1,group,group
2602,1.0,1.0,1.0,0,,1.0,0.8,1.0,1,three,shoot
2603,1.0,1.0,1.0,1,park,1.0,1.0,1.0,1,park,pit
2604,1.0,0.75,0.6666666666666666,1,so,1.0,1.0,1.0,0,,suit
2605,1.0,0.3333333333333333,0.3333333333333333,1,ham,1.0,0.3333333333333333,0.3333333333333333,1,ham,him
2606,1.0,1.3333333333333333,1.3333333333333333,1,tie tie,1.0,1.0,0.0,1,thai,tie
2607,1.0,1.0,1.0,0,,1.0,1.0,0.6666666666666666,1,eight,beat
2608,1.0,1.3333333333333333,1.3333333333333333,1,okay,1.0,1.0,0.6666666666666666,1,h,ate
2609,1.0,0.75,1.0,1,breed,1.0,1.0,1.0,1,three,feet
2610,1.0,0.5,0.0,1,no,1.0,0.5,0.0,1,no,know
2611,1.0,1.0,1.0,0,,1.0,1.0,1.0,0,,hair
2612,1.0,1.2,1.2,1,chair chair,0.0,0.0,0.0,1,chair,chair
2613,0.9285714285714286,0.8507462686567164,0.8923076923076924,1,when eating,0.9285714285714286,0.8805970149253731,0.9076923076923077,1,when eat,when he speaks his voice is just a bit cracked and quivers a trifle
2614,1.0,1.3333333333333333,1.3333333333333333,1,pit pit,0.0,0.0,0.0,1,pit,pit
2615,1.0,1.25,1.25,1,rain rain,0.0,0.0,0.0,1,rain,rain
2616,1.0,1.0,1.0,0,,1.0,1.0,1.0,0,,bit
2617,1.0,0.3333333333333333,0.6666666666666666,1,part,1.0,0.3333333333333333,0.6666666666666666,1,part,pat
2618,0.7777777777777778,0.7346938775510204,0.7291666666666666,1,he dreaded in town,1.0,0.7959183673469388,0.7916666666666666,1,she dread them to,he dresses himself in an ancient black frock coat
2619,0.0,0.0,0.0,1,seven,0.0,0.0,0.0,1,seven,seven
2620,0.0,0.0,0.0,1,each one volunteered to jump first,0.0,0.0,0.0,1,each one volunteered to jump first,each one volunteered to jump first
2621,1.0,1.0,1.0,1,mark,1.0,1.0,1.0,1,mark,mut
2622,0.0,0.0,0.0,1,jagged,1.0,0.8333333333333334,1.0,1,nine,jagged
2623,0.42857142857142855,0.10256410256410256,0.1388888888888889,1,while he is nearly ninety three years old,0.42857142857142855,0.10256410256410256,0.1388888888888889,1,while he is nearly ninety three years old,well he is nearly ninetythree years old
2624,1.0,0.75,1.0,1,bong,1.0,0.75,1.0,1,bong,form
2625,1.0,0.5,0.6,1,kett,0.0,0.0,0.0,1,kitten,kitten
2626,1.0,1.25,1.2,1,menu menu,0.0,0.0,0.0,1,menu,menu
2627,0.0,0.0,0.0,1,fear,0.0,0.0,0.0,1,fear,fear
2628,1.0,1.0,1.0,0,,1.0,1.0,1.0,1,one,harm
2629,0.46153846153846156,0.5454545454545454,0.5394736842105263,1,it also provides for funds to clear,0.46153846153846156,0.5454545454545454,0.5394736842105263,1,it also provides for funds to clear,it also provides for funds to clear slums and help colleges build dormitories
2630,2.0,1.75,2.3333333333333335,1,lark lark,1.0,0.5,0.6666666666666666,1,lark,lick
2631,0.8571428571428571,0.6136363636363636,0.6,1,diamonds regularly outfit,1.0,1.0,1.0,0,,the owners regularly look for plumbing leaks
2632,1.0,1.0,1.0,0,,1.0,1.0,1.0,1,he,storm
2633,0.0,0.0,0.0,1,light,0.0,0.0,0.0,1,light,light
2634,1.0,1.0,1.0,0,,1.0,1.0,1.0,0,,dont ask me to carry an oily rag like that
2635,1.0,1.0,0.3333333333333333,1,bye,2.0,1.75,1.6666666666666667,1,bye bye,sigh
2636,1.0,1.0,1.0,0,,1.0,1.0,1.0,0,,storm
2637,1.0,0.875,0.8333333333333334,1,old boy,1.0,0.875,0.8333333333333334,1,old boy,a roll of wire lay near the wall
2638,0.0,0.0,0.0,1,one,0.0,0.0,0.0,1,one,one
2639,1.0,1.0,1.0,0,,1.0,0.5,0.5,1,five,side
2640,0.14285714285714285,0.08333333333333333,0.03225806451612903,1,they carry me off on the stretcher,0.14285714285714285,0.08333333333333333,0.03225806451612903,1,they carry me off on the stretcher,they carried me off on the stretcher
2641,1.0,0.25,0.0,1,dear,1.0,0.25,0.0,1,dear,deer
2642,1.0,0.8333333333333334,0.8,1,darboux,0.0,0.0,0.0,1,double,double
2643,0.16666666666666666,0.037037037037037035,0.0,1,karl lives in a lovely home,0.16666666666666666,0.037037037037037035,0.0,1,karl lives in a lovely home,carl lives in a lovely home
2644,1.0,1.3333333333333333,1.0,1,yeah,1.0,1.3333333333333333,1.0,1,yeah,air
2645,2.0,1.4,1.0,1,where be,1.0,0.8,0.75,1,webb,witty
2646,1.0,1.0,1.0,0,,1.0,1.0,0.5,1,zoica,cycle
2647,1.0,1.25,1.25,1,nine nine,0.0,0.0,0.0,1,nine,nine
2648,0.5714285714285714,0.358974358974359,0.40540540540540543,1,all the big big ball players,0.5714285714285714,0.358974358974359,0.40540540540540543,1,all the big big ball players,all the big baseball players get traded
2649,2.0,1.75,1.0,1,hear love,1.0,0.75,0.4,1,hello,kilo
2650,1.0,1.0,1.0,0,,1.0,1.0,1.0,0,,pit
2651,0.0,0.0,0.0,1,steer,1.0,0.8,1.0,1,yeah,steer
2652,1.0,1.0,1.0,0,,0.0,0.0,0.0,1,barn,barn
2653,0.0,0.0,0.0,1,some prefer the traditional steel kind,0.0,0.0,0.0,1,some prefer the traditional steel kind,some prefer the traditional steel kind
2654,0.0,0.0,0.0,1,although always alone we survive,0.0,0.0,0.0,1,although always alone we survive,although always alone we survive
2655,0.5,0.4716981132075472,0.48,1,he slowly takes a short walk,0.5,0.4716981132075472,0.48,1,he slowly takes a short walk,he slowly takes a short walk in the open air each day
2656,1.0,0.8333333333333334,0.6,1,hello,1.0,0.8333333333333334,0.6,1,hello,galore
2657,1.0,0.6666666666666666,0.6666666666666666,1,huh,1.0,0.3333333333333333,0.6666666666666666,1,ha,hat
2658,1.0,0.8,1.0,1,right,1.0,0.8,1.0,1,right,witch
2659,0.0,0.0,0.0,1,much,0.0,0.0,0.0,1,much,much
2660,0.0,0.0,0.0,1,there was only one decision to be made,0.0,0.0,0.0,1,there was only one decision to be made,there was only one decision to be made
2661,0.6666666666666666,0.5641025641025641,0.5135135135135135,1,aluminum everywhere can,0.6666666666666666,0.5641025641025641,0.5135135135135135,1,aluminum everywhere can,aluminum silverware can often be flimsy
2662,1.0,1.0,1.0,0,,1.0,1.0,1.0,0,,pitting
2663,1.0,0.25,0.0,1,not,1.0,0.25,0.0,1,not,knot
2664,0.75,0.6792452830188679,0.68,1,he really take a walk,0.75,0.6792452830188679,0.68,1,he really take a walk,he slowly takes a short walk in the open air each day
2665,0.0,0.0,0.0,1,park,0.0,0.0,0.0,1,park,park
2666,0.8333333333333334,0.7391304347826086,0.8571428571428571,1,you want him said erwell i want him,0.0,0.0,0.0,1,you want him to do well,you want him to do well
2667,0.625,0.5384615384615384,0.5555555555555556,1,a long flowing beer,0.625,0.5384615384615384,0.5555555555555556,1,a long flowing beer,a long flowing beard clings to his chin
2668,1.0,0.75,0.5,1,dine,1.0,1.0,0.75,1,nine,darn
2669,0.0,0.0,0.0,1,park,0.0,0.0,0.0,1,park,park
2670,1.0,1.0,1.0,0,,1.0,1.0,1.3333333333333333,1,five,thought
2671,1.0,1.0,1.0,0,,1.0,1.0,1.0,0,,droop
2672,1.0,0.75,0.6666666666666666,1,five,1.0,0.75,0.6666666666666666,1,five,sigh
2673,1.0,0.8,0.0,1,right,1.0,0.8,0.0,1,right,write
2674,0.75,0.7045454545454546,0.6511627906976745,1,did it write a program,0.75,0.7045454545454546,0.6744186046511628,1,did it like a program,this is not a program of socialized medicine
2675,0.125,0.02040816326530612,0.022222222222222223,1,we selected places where families will be welcomed,0.125,0.02040816326530612,0.022222222222222223,1,we selected places where families will be welcomed,we selected places where families will be welcome
2676,0.0,0.0,0.0,1,all the big baseball players get traded,0.0,0.0,0.0,1,all the big baseball players get traded,all the big baseball players get traded
2677,1.0,1.0,1.0,0,,1.0,0.8,0.75,1,six,sleep
