,in_wers,in_cers,in_pers,in_texts,in_scores,new_wers,new_cers,new_pers,new_texts,new_scores,refs
2939,1.0,1.25,1.3333333333333333,dead dead,-154.03900146484375,0.0,0.0,0.0,dead,-93.14285278320312,dead
2940,1.0,0.75,0.6666666666666666,big,-32.22609329223633,1.0,1.0,1.0,,0.0,beat
2941,1.0,0.5,0.6666666666666666,weird,-86.38725280761719,1.0,0.5,0.6666666666666666,we,-50.690185546875,were
2942,4.0,1.5714285714285714,2.2,fit him fit him,-230.06228637695312,1.0,0.5714285714285714,0.6,fifteen,-53.53206253051758,fitting
2943,1.0,0.6538461538461539,0.6521739130434783,i think ill healthy,-242.35960388183594,1.0,0.7692307692307693,0.8695652173913043,i think i ate health,-227.79910278320312,alfalfa is healthy for you
2944,0.0,0.0,0.0,fruit,-145.5813446044922,0.0,0.0,0.0,fruit,-207.88833618164062,fruit
2945,0.0,0.0,0.0,grow,-28.750118255615234,1.0,0.75,0.75,wrong,-45.92656707763672,grow
2946,1.0,0.5,1.0,oh,-31.99640464782715,1.0,1.0,0.5,um,-29.62024688720703,of
2947,0.8333333333333334,0.6379310344827587,0.6415094339622641,except the window except in,-286.7186584472656,0.8333333333333334,0.6379310344827587,0.6415094339622641,except the window except in,-297.7857666015625,except in the winter when the ooze or snow or ice prevents
2948,0.16666666666666666,0.1724137931034483,0.19230769230769232,we rode horseback to the farm rode,-660.951171875,0.0,0.0,0.0,we rode horseback to the farm,-672.42138671875,we rode horseback to the farm
2949,1.0,0.4,0.6666666666666666,seek,-65.88710021972656,1.0,0.8,1.3333333333333333,six,-40.55290222167969,sheet
2950,0.9230769230769231,0.8115942028985508,0.8181818181818182,price each then,-168.06832885742188,0.9230769230769231,0.8115942028985508,0.8181818181818182,price each then,-181.0646209716797,twice each day he plays skillfully and with zest upon our small organ
2951,0.0,0.0,0.0,rest,-29.395261764526367,0.0,0.0,0.0,rest,-32.60365295410156,rest
2952,1.0,1.0,1.0,,0.0,1.0,1.0,1.0,,0.0,dress
2953,0.0,0.0,0.0,their house is grey and white,-347.5649719238281,0.16666666666666666,0.06896551724137931,0.08,their house is grey in white,-402.57977294921875,their house is grey and white
2954,0.0,0.0,0.0,this is a period of transition for me,-319.3177490234375,0.0,0.0,0.0,this is a period of transition for me,-365.85791015625,this is a period of transition for me
2955,0.0,0.0,0.0,hark,-77.36231231689453,0.0,0.0,0.0,hark,-128.486083984375,hark
2956,0.0,0.0,0.0,root,-65.03504943847656,0.0,0.0,0.0,root,-131.48492431640625,root
2957,1.0,1.0,1.0,but,-31.45245933532715,1.0,1.0,1.0,but,-30.692853927612305,prior
2958,1.0,1.0,1.0,,0.0,1.0,0.75,0.8,eight,-42.752159118652344,rich
2959,0.0,0.0,0.0,him,-31.31856918334961,0.0,0.0,0.0,him,-54.14767074584961,him
2960,1.0,0.25,0.3333333333333333,hell,-62.83191680908203,1.0,0.25,0.3333333333333333,hell,-110.55287170410156,hill
2961,0.0,0.0,0.0,four,-23.66302490234375,1.0,0.25,0.0,for,-35.881324768066406,four
2962,0.625,0.37142857142857144,0.4411764705882353,i looked up enacted to adam,-611.4114990234375,0.625,0.37142857142857144,0.4411764705882353,i looked up enacted to adam,-625.9328002929688,i looked up and noticed two old men
2963,0.0,0.0,0.0,aluminum silverware can often be flimsy,-1701.7335205078125,0.0,0.0,0.0,aluminum silverware can often be flimsy,-1892.2933349609375,aluminum silverware can often be flimsy
2964,1.0,1.3333333333333333,1.3333333333333333,pay pay,-50.369361877441406,1.0,0.6666666666666666,0.3333333333333333,hey,-125.62380981445312,pay
2965,0.3333333333333333,0.28125,0.2903225806451613,but he always answers banana oyo banana,-551.7400512695312,0.0,0.0,0.0,but he always answers banana oil,-399.72540283203125,but he always answers banana oil
2966,1.0,1.0,1.5,alcohol,-189.3445281982422,0.0,0.0,0.0,echo,-137.7486572265625,echo
2967,1.0,0.75,0.6666666666666666,rock,-57.67053985595703,1.0,0.75,0.6666666666666666,rock,-68.6756591796875,walk
2968,1.0,1.0,1.0,,0.0,1.0,1.3333333333333333,1.0,good,-52.378047943115234,dug
2969,2.0,0.75,0.8,ben ah,-110.14337158203125,2.0,1.25,0.6,may ah,-63.11183547973633,beta
2970,1.0,0.75,0.25,wait,-82.498779296875,1.0,0.75,0.25,wait,-100.44482421875,rate
2971,1.0,0.25,0.6666666666666666,peel,-89.05923461914062,1.0,0.75,0.3333333333333333,here,-39.243465423583984,peer
2972,0.0,0.0,0.0,goat,-75.42463684082031,1.0,1.0,1.0,,0.0,goat
2973,1.0,0.6666666666666666,0.6,stem,-58.395172119140625,1.0,0.6666666666666666,0.2,six,-34.6764030456543,sticks
2974,1.0,0.25,0.5,dawn,-130.52371215820312,1.0,0.75,0.75,john,-27.484085083007812,darn
2975,0.0,0.0,0.0,white,-25.33034896850586,1.0,0.4,0.25,wife,-190.2784423828125,white
2976,0.3333333333333333,0.4473684210526316,0.40540540540540543,one validated acts of,-334.26068115234375,0.3333333333333333,0.4473684210526316,0.40540540540540543,one validated acts of,-326.70172119140625,one validated acts of school districts
2977,1.0,0.25,0.25,grave,-66.2397232055664,1.0,0.25,0.25,wave,-81.91388702392578,rave
2978,1.0,1.3333333333333333,1.5,two two,-55.885467529296875,0.0,0.0,0.0,two,-31.221513748168945,two
2979,0.0,0.0,0.0,air,-76.68927001953125,1.0,0.6666666666666666,0.0,err,-58.60712814331055,air
2980,1.0,0.6,0.5,alfre,-148.2335968017578,0.0,0.0,0.0,alpha,-127.95804595947266,alpha
2981,1.0,1.0,0.3333333333333333,k,-42.6103515625,1.0,1.0,0.3333333333333333,k,-51.08984375,pay
2982,1.0,0.6666666666666666,0.6666666666666666,singoing,-128.0030059814453,0.0,0.0,0.0,single,-113.36433410644531,single
2983,1.0,1.0,1.6666666666666667,jeb,-73.58642578125,1.0,1.0,1.0,,0.0,ship
2984,1.0,1.0,1.0,what,-28.211416244506836,1.0,1.0,1.0,what,-44.17652893066406,slip
2985,1.0,0.75,1.0,no,-32.44151306152344,1.0,0.75,1.0,no,-31.750986099243164,knew
2986,1.0,1.0,1.0,,0.0,1.0,0.75,1.0,yeah,-43.1944465637207,were
2987,0.6,0.5238095238095238,0.5609756097560976,dont let me carry an ois,-572.5377197265625,0.5,0.42857142857142855,0.4146341463414634,dont like me to carry an oyster,-796.0275268554688,dont ask me to carry an oily rag like that
2988,1.0,0.7619047619047619,0.7,they have today said he,-284.3042907714844,1.0,0.7857142857142857,0.75,they have today said,-189.8606414794922,day after day some new episode is reported
2989,1.0,1.0,1.0,,0.0,1.0,0.75,0.6666666666666666,yes,-55.539222717285156,read
2990,0.0,0.0,0.0,one,-30.993467330932617,0.0,0.0,0.0,one,-46.33997344970703,one
2991,0.8571428571428571,0.7575757575757576,0.7037037037037037,well away,-73.26480102539062,0.8571428571428571,0.7575757575757576,0.7037037037037037,well away,-72.60355377197266,where were you while we were away
2992,1.0,0.6,0.8,three,-37.36073303222656,1.0,0.6,0.8,three,-37.280723571777344,trace
2993,1.0,1.0,1.0,,0.0,1.0,1.0,1.0,,0.0,race
2994,0.7142857142857143,0.6621621621621622,0.6515151515151515,if you destroy confidence,-834.0687866210938,0.7142857142857143,0.6621621621621622,0.6515151515151515,if you destroy confidence,-801.7295532226562,if you destroy confidence in banks you do something to the economy he said
2995,1.0,0.6,0.25,stall,-79.31971740722656,0.0,0.0,0.0,store,-144.4102783203125,store
2996,1.0,1.0,1.0,,0.0,1.0,1.0,0.75,one,-70.41312408447266,barn
2997,1.0,0.75,1.25,going,-36.600154876708984,1.0,0.75,1.25,going,-57.38324737548828,corn
2998,0.8571428571428571,0.71875,0.7407407407407407,you being,-66.19113159179688,0.8571428571428571,0.71875,0.7407407407407407,you being,-67.19384002685547,youre used to being on the field
2999,1.0,0.5714285714285714,0.3333333333333333,travel,-32.40920639038086,1.0,0.5714285714285714,0.3333333333333333,travel,-29.796154022216797,trouble
3000,1.0,0.25,0.25,clay,-130.294921875,1.0,1.0,1.0,,0.0,slay
3001,1.0,1.0,1.0,,0.0,1.0,1.0,1.0,,0.0,lip
3002,0.0,0.0,0.0,range,-152.08740234375,0.0,0.0,0.0,range,-141.32907104492188,range
3003,1.0,0.6666666666666666,0.6666666666666666,so,-31.603918075561523,1.0,0.6666666666666666,0.6666666666666666,so,-29.917224884033203,sip
3004,1.0,1.6666666666666667,1.3333333333333333,clare,-118.8416748046875,1.0,2.0,1.6666666666666667,correct,-28.696752548217773,pit
3005,1.0,0.25,1.0,hail,-58.90462875366211,1.0,0.5,1.0,hayer,-115.89956665039062,hair
3006,1.0,0.6666666666666666,1.0,that,-29.274137496948242,1.0,0.6666666666666666,1.0,that,-34.229434967041016,the
3007,0.0,0.0,0.0,spark,-108.55418395996094,0.0,0.0,0.0,spark,-120.52848815917969,spark
3008,1.0,1.3333333333333333,1.0,yeah,-33.89754104614258,1.0,1.3333333333333333,1.0,yeah,-32.36511993408203,air
3009,0.0,0.0,0.0,light,-26.561216354370117,0.0,0.0,0.0,light,-35.61125564575195,light
3010,0.0,0.0,0.0,pat,-61.97589111328125,0.0,0.0,0.0,pat,-83.97817993164062,pat
3011,1.0,1.0,1.0,,0.0,1.0,0.8,0.6666666666666666,two,-41.53596878051758,shoot
3012,1.0,0.25,0.2,netting,-138.83399963378906,0.0,0.0,0.0,knitting,-232.74954223632812,knitting
3013,1.0,0.42857142857142855,0.42857142857142855,charity,-127.68816375732422,2.0,1.0,1.2857142857142858,j already,-172.49893188476562,charlie
3014,1.0,1.3333333333333333,1.3333333333333333,yes yes,-56.95379638671875,0.0,0.0,0.0,yes,-30.858463287353516,yes
3015,1.0,0.6875,0.6538461538461539,i scrap dips on threaten me,-486.74395751953125,1.0,0.6875,0.6538461538461539,i scrap dips on threaten me,-487.2503967285156,i scrubbed the floors thoroughly
3016,4.0,4.666666666666667,3.6666666666666665,the art the art,-290.6233825683594,0.0,0.0,0.0,dot,-95.93914794921875,dot
3017,1.0,1.0,1.0,,0.0,1.0,1.0,1.0,seven,-40.788265228271484,slay
3018,0.16666666666666666,0.2,0.15384615384615385,the museum hires musicians every,-658.2821044921875,0.16666666666666666,0.2,0.15384615384615385,the museum hires musicians every,-586.3510131835938,the museum hires musicians every evening
3019,2.0,2.6666666666666665,2.6666666666666665,ned ned ned,-238.0330810546875,0.0,0.0,0.0,ned,-84.77459716796875,ned
3020,1.0,1.0,1.0,,0.0,0.0,0.0,0.0,dagger,-175.74227905273438,dagger
3021,1.0,0.9230769230769231,0.9444444444444444,maybe,-27.145442962646484,1.0,0.9230769230769231,0.9444444444444444,maybe,-27.882291793823242,well he is nearly ninetythree years old
3022,0.16666666666666666,0.05555555555555555,0.03333333333333333,nothing is as offensive as innocent,-519.7750244140625,0.16666666666666666,0.05555555555555555,0.03333333333333333,nothing is as offensive as innocent,-555.720458984375,nothing is as offensive as innocence
3023,1.0,0.4,1.0,ghost,-207.10873413085938,0.0,0.0,0.0,goose,-137.8048553466797,goose
3024,0.125,0.06521739130434782,0.043478260869565216,grandfather likes to be moderate in his language,-852.8844604492188,0.0,0.0,0.0,grandfather likes to be modern in his language,-1207.500732421875,grandfather likes to be modern in his language
3025,1.0,1.0,1.0,,0.0,1.0,0.3333333333333333,0.3333333333333333,but,-36.168182373046875,bat
3026,1.0,1.0,0.5,add,-32.121337890625,1.0,1.5,1.5,hey,-118.40396118164062,at
3027,0.0,0.0,0.0,rocks,-117.85330963134766,0.0,0.0,0.0,rocks,-133.0384521484375,rocks
3028,0.0,0.0,0.0,fate,-68.55274200439453,1.0,1.25,0.25,eight,-42.191593170166016,fate
3029,1.0,0.5,1.0,oh,-33.44569396972656,1.0,1.0,1.0,,0.0,of
3030,1.0,0.8333333333333334,0.8,not,-32.00829315185547,1.0,0.8333333333333334,1.0,night,-35.97185516357422,mitten
3031,1.0,0.6666666666666666,0.6666666666666666,bad,-75.43787384033203,1.0,1.3333333333333333,0.6666666666666666,eight,-64.40868377685547,pat
3032,0.6,0.5714285714285714,0.5217391304347826,just one child,-131.16152954101562,0.6,0.5714285714285714,0.5217391304347826,just one child,-136.6331024169922,just one side got wet
3033,1.0,1.0,1.0,,0.0,2.0,1.0,1.2,go on,-78.49568176269531,storm
3034,1.0,0.5,0.5,parapa,-175.66305541992188,1.0,0.5,0.5,park,-169.30038452148438,papa
3035,1.0,0.5,1.0,fire,-113.85188293457031,1.0,0.75,0.6666666666666666,f,-52.698890686035156,fair
3036,1.0,1.0,0.5,jupe,-100.8839111328125,1.0,0.8,0.75,jup,-104.34152221679688,droop
3037,1.0,1.0,1.3333333333333333,aint,-172.58758544921875,1.0,1.25,1.0,eight,-39.290122985839844,leak
3038,0.0,0.0,0.0,him,-37.02281188964844,0.0,0.0,0.0,him,-40.35337448120117,him
3039,0.0,0.0,0.0,this was easy for us,-382.4951477050781,0.0,0.0,0.0,this was easy for us,-513.2979125976562,this was easy for us
3040,1.0,1.0,1.0,,0.0,1.0,1.0,1.0,,0.0,stubble
3041,1.0,1.0,1.0,,0.0,1.0,0.75,1.0,s,-39.319190979003906,sigh
3042,4.0,1.5,1.5714285714285714,get it get it,-133.70240783691406,2.0,0.6666666666666666,0.7142857142857143,get it,-86.42849731445312,gadget
3043,2.0,0.875,1.0,but gone,-127.02896118164062,1.0,1.0,1.0,,0.0,sprinkle
3044,1.0,1.0,1.0,,0.0,1.0,1.0,1.0,m,-36.2463264465332,and
3045,1.0,1.0,1.6666666666666667,job,-44.55731964111328,1.0,1.0,1.0,,0.0,pad
3046,0.2857142857142857,0.18181818181818182,0.1935483870967742,he was definitely a nurse above us,-609.249755859375,0.42857142857142855,0.18181818181818182,0.22580645161290322,hes definitely a nurse above us,-682.2864379882812,he is definitely a notch above us
3047,0.0,0.0,0.0,why yell or worry over silly items,-726.1470336914062,0.0,0.0,0.0,why yell or worry over silly items,-964.0121459960938,why yell or worry over silly items
3048,1.0,1.25,1.3333333333333333,mere mere,-116.20962524414062,1.0,0.5,1.0,male,-95.64751434326172,mere
3049,1.0,0.6666666666666666,0.6666666666666666,bras,-113.59242248535156,1.0,1.3333333333333333,1.0,brush,-140.34512329101562,bat
3050,1.0,0.75,0.75,boy,-94.73573303222656,1.0,0.75,0.75,boring,-166.5216522216797,barn
3051,0.0,0.0,0.0,no,-30.981891632080078,0.0,0.0,0.0,no,-34.53969192504883,no
3052,1.0,1.0,1.0,,0.0,1.0,1.0,1.0,,0.0,quicker
3053,1.0,1.6666666666666667,1.6666666666666667,hello,-151.03286743164062,1.0,1.0,1.0,huh,-78.793212890625,car
3054,1.0,0.8974358974358975,0.9459459459459459,holiday,-257.7037048339844,1.0,0.8974358974358975,0.9459459459459459,holiday,-257.088623046875,aluminum silverware can often be flimsy
3055,1.0,0.3333333333333333,0.3333333333333333,tap,-73.49063110351562,1.0,0.3333333333333333,0.3333333333333333,tap,-81.25371551513672,tip
3056,1.0,0.5,0.6,mud,-75.11548614501953,1.0,1.0,1.0,,0.0,much
3057,0.0,0.0,0.0,bubble,-225.09942626953125,0.0,0.0,0.0,bubble,-227.522705078125,bubble
3058,0.0,0.0,0.0,quebec,-393.3172607421875,1.0,0.3333333333333333,0.8333333333333334,queue,-425.92791748046875,quebec
3059,0.0,0.0,0.0,harp,-67.6583480834961,0.0,0.0,0.0,harp,-84.49990844726562,harp
3060,1.0,1.3333333333333333,1.0,right,-33.469017028808594,1.0,1.3333333333333333,1.0,right,-36.449302673339844,vat
3061,1.0,1.0,0.75,one,-44.244773864746094,1.0,1.0,0.75,one,-52.596771240234375,warm
3062,0.7142857142857143,0.5952380952380952,0.6341463414634146,two other kids this old silver,-412.2815246582031,0.7142857142857143,0.5952380952380952,0.6341463414634146,two other kids this old silver,-395.043701171875,two other cases also were under advisement
3063,1.0,1.0,0.8,sure,-29.80826759338379,1.0,1.0,0.8,sure,-32.804603576660156,chip
3064,1.0,1.0,0.5,right,-42.00973129272461,1.0,1.0,0.5,right,-41.78216552734375,rain
3065,0.0,0.0,0.0,mike,-70.83930969238281,0.0,0.0,0.0,mike,-79.32327270507812,mike
3066,1.0,0.75,1.0,who,-38.94591522216797,1.0,1.0,0.75,one,-52.03865432739258,warm
3067,1.0,0.5714285714285714,0.25,brat,-110.70805358886719,0.0,0.0,0.0,brought,-31.138954162597656,brought
3068,1.0,0.6666666666666666,1.5,same,-28.925710678100586,1.0,0.6666666666666666,1.5,same,-48.477108001708984,see
3069,0.0,0.0,0.0,a roll of wire lay near the wall,-634.2110595703125,0.0,0.0,0.0,a roll of wire lay near the wall,-666.1401977539062,a roll of wire lay near the wall
3070,0.0,0.0,0.0,grandfather likes to be modern in his language,-886.8786010742188,0.0,0.0,0.0,grandfather likes to be modern in his language,-913.3671875,grandfather likes to be modern in his language
3071,1.0,1.0,1.0,,0.0,1.0,1.0,1.0,,0.0,goose
3072,1.0,0.8,0.75,else,-29.7346134185791,2.0,1.2,1.25,else far,-98.12504577636719,alpha
3073,0.75,0.8421052631578947,0.8333333333333334,yet he,-75.05424499511719,1.0,0.9210526315789473,0.9444444444444444,yeah,-42.85615921020508,yet he still thinks as swiftly as ever
3074,1.0,0.4,0.16666666666666666,briar,-117.57514190673828,0.0,0.0,0.0,prior,-95.40612030029297,prior
3075,1.0,0.75,0.5,rode,-60.244258880615234,1.0,1.25,0.5,eight,-75.76103973388672,raid
3076,4.0,2.3333333333333335,2.0,too big too big,-166.21864318847656,1.0,1.0,1.0,,0.0,quebec
3077,0.3333333333333333,0.2903225806451613,0.2692307692307692,we gather shells on the beach gather,-535.56884765625,0.16666666666666666,0.06451612903225806,0.038461538461538464,we gather shells on the beach,-502.7294921875,we gathered shells on the beach
3078,0.3333333333333333,0.43478260869565216,0.36363636363636365,i have had my,-163.3240966796875,0.3333333333333333,0.43478260869565216,0.36363636363636365,i have had my,-167.55165100097656,i have had my bell rung
3079,1.0,0.8461538461538461,0.8857142857142857,and maybe i do,-150.28146362304688,1.0,1.0,1.0,,0.0,the misguided souls have lost their way
3080,0.16666666666666666,0.10810810810810811,0.125,bright sunshine shimmers on the ocean sun,-1027.1444091796875,0.0,0.0,0.0,bright sunshine shimmers on the ocean,-1281.2664794921875,bright sunshine shimmers on the ocean
3081,1.0,0.25,0.3333333333333333,feed,-109.30201721191406,1.0,0.25,0.3333333333333333,feed,-136.95547485351562,seed
3082,1.0,1.25,1.25,corn corn,-218.17849731445312,1.0,0.75,0.5,call,-44.04564666748047,corn
3083,1.0,1.0,0.6666666666666666,yeah,-30.66382598876953,1.0,1.0,0.6666666666666666,yeah,-32.21486282348633,bad
3084,0.0,0.0,0.0,play,-25.119556427001953,0.0,0.0,0.0,play,-39.17546081542969,play
3085,4.0,1.4285714285714286,1.5,fox trot fox trot,-452.1507263183594,2.0,0.14285714285714285,0.25,fox trot,-257.8811340332031,foxtrot
3086,0.0,0.0,0.0,brought,-26.771081924438477,1.0,1.0,1.0,,0.0,brought
3087,1.0,0.5,0.3333333333333333,me,-40.14321517944336,1.0,0.5,0.3333333333333333,me,-39.51491928100586,meat
3088,1.0,1.0,1.0,,0.0,1.0,0.75,0.75,yes,-37.34220886230469,left
3089,0.0,0.0,0.0,loop,-57.16135787963867,1.0,0.75,1.0,nope,-78.83936309814453,loop
3090,1.0,0.2857142857142857,0.0,charley,-172.47811889648438,0.0,0.0,0.0,charlie,-199.85037231445312,charlie
3091,0.0,0.0,0.0,one,-34.34211730957031,0.0,0.0,0.0,one,-57.311256408691406,one
3092,1.0,0.75,1.0,di,-37.010860443115234,1.0,0.75,1.0,di,-40.60923767089844,tile
3093,1.0,0.25,0.0,new,-38.11949920654297,1.0,0.25,0.0,new,-38.00190353393555,knew
3094,0.0,0.0,0.0,sin,-80.45419311523438,0.0,0.0,0.0,sin,-91.21797943115234,sin
3095,1.0,0.6666666666666666,0.6666666666666666,yeah,-30.83859634399414,1.0,0.6666666666666666,0.6666666666666666,yeah,-33.59071731567383,yes
3096,0.6,0.45,0.5,this was easily for us for us,-460.55914306640625,0.0,0.0,0.0,this was easy for us,-336.64666748046875,this was easy for us
3097,2.0,1.5,1.25,i know,-90.32574462890625,2.0,1.5,1.25,i know,-86.68526458740234,tile
3098,1.0,0.2,0.75,stone,-55.24451446533203,1.0,0.2,0.25,stor,-77.29981231689453,store
3099,0.0,0.0,0.0,when all else fails use force,-419.7925109863281,0.0,0.0,0.0,when all else fails use force,-385.9894104003906,when all else fails use force
3100,1.0,0.5,0.3333333333333333,fit,-77.13843536376953,1.0,1.0,0.6666666666666666,eight,-51.32984161376953,feet
3101,0.0,0.0,0.0,were,-32.161231994628906,0.0,0.0,0.0,were,-33.208213806152344,were
3102,0.8,0.625,0.5769230769230769,i squad look for a,-323.858154296875,0.8,0.71875,0.6923076923076923,i squatty sterling,-415.6305236816406,i scrubbed the floors thoroughly
3103,0.14285714285714285,0.14634146341463414,0.14285714285714285,it eventually became a rather proud,-632.5451049804688,0.14285714285714285,0.14634146341463414,0.14285714285714285,it eventually became a rather proud,-640.0980834960938,it eventually became a rather proud claim
3104,1.0,1.0,1.3333333333333333,freedom,-140.36094665527344,1.0,1.0,1.0,three,-48.77785110473633,feet
3105,1.0,0.25,0.25,flip,-136.24530029296875,1.0,1.0,1.0,,0.0,slip
3106,1.0,1.25,1.25,corn corn,-276.1312255859375,0.0,0.0,0.0,corn,-180.45980834960938,corn
3107,1.0,1.0,0.75,spread,-106.68121337890625,1.0,1.0,0.75,right,-34.85376739501953,spit
3108,1.0,1.0,1.0,,0.0,1.0,1.0,1.0,,0.0,sip
3109,0.8333333333333334,0.8301886792452831,0.82,he slowly,-200.2235107421875,0.8333333333333334,0.8301886792452831,0.82,he slowly,-208.0877685546875,he slowly takes a short walk in the open air each day
3110,1.0,1.25,1.25,born born,-242.78277587890625,0.0,0.0,0.0,born,-198.07940673828125,born
3111,1.0,1.0,1.0,,0.0,1.0,0.75,1.0,one,-49.551719665527344,rave
3112,1.4,0.8823529411764706,0.8387096774193549,i am mentioning a drop of bump,-539.2136840820312,1.4,0.8823529411764706,0.8387096774193549,i am mentioning a drop of bump,-526.659912109375,the humidity is overwhelming there
3113,1.0,1.0,1.0,,0.0,1.0,1.0,1.0,,0.0,troop
3114,1.0,1.0,1.0,,0.0,1.0,1.0,1.0,,0.0,air
3115,2.0,0.25,1.0,x ray,-193.60357666015625,2.0,0.5,1.25,x way,-160.6414031982422,xray
3116,1.0,1.1428571428571428,1.1428571428571428,explore explore,-260.3903503417969,0.0,0.0,0.0,explore,-192.40126037597656,explore
3117,2.0,1.6666666666666667,1.6666666666666667,ham ham,-147.2908172607422,1.0,0.3333333333333333,0.3333333333333333,ham,-81.8853759765625,hem
3118,0.0,0.0,0.0,nine,-24.581695556640625,0.0,0.0,0.0,nine,-52.29997634887695,nine
3119,0.0,0.0,0.0,liar,-84.08345794677734,0.0,0.0,0.0,liar,-85.64656066894531,liar
3120,1.0,0.5925925925925926,0.5555555555555556,car lord then alive,-283.55450439453125,1.0,0.5925925925925926,0.5925925925925926,carlos then alive,-248.03433227539062,carl lives in a lively home
3121,0.4,0.42857142857142855,0.4,the books are vague somewhat expensive,-611.5621337890625,0.0,0.0,0.0,the books are very expensive,-503.17950439453125,the books are very expensive
3122,0.75,0.5128205128205128,0.5405405405405406,i i try to to tell people mm,-357.42266845703125,0.75,0.5897435897435898,0.5945945945945946,i i try to to tell people,-288.00885009765625,i tried to tell people in the community
3123,2.0,1.0,0.8571428571428571,umio u,-188.7872772216797,1.0,1.0,1.0,,0.0,romeo
3124,2.0,1.0,1.3333333333333333,fay ah,-122.13723754882812,2.0,1.25,2.0,wait ah,-136.7286376953125,fair
3125,2.0,2.0,2.4,galo galore galore,-239.60353088378906,1.0,0.8333333333333334,1.2,galo galore,-172.51797485351562,galore
3126,1.0,1.25,1.2,kilo kilo,-107.12556457519531,0.0,0.0,0.0,kilo,-85.9952392578125,kilo
3127,1.0,0.5,0.5,five,-35.91214370727539,1.0,1.0,1.0,cash,-87.04949951171875,dice
3128,1.0,1.25,1.25,rain rain,-121.10237121582031,0.0,0.0,0.0,rain,-75.93894958496094,rain
3129,1.0,1.0,1.0,,0.0,1.0,0.8,1.0,waiting,-127.731689453125,witty
3130,1.0,1.0,1.0,five,-29.29281997680664,1.0,1.0,1.0,five,-34.08950424194336,fat
3131,0.875,0.9302325581395349,0.9473684210526315,you,-27.767776489257812,0.875,0.9302325581395349,0.9473684210526315,you,-26.869800567626953,you wished to know all about my grandfather
3132,1.0,0.75,0.6666666666666666,one,-38.11350631713867,1.0,0.75,0.6666666666666666,one,-39.03111267089844,weed
3133,0.14285714285714285,0.07142857142857142,0.0975609756097561,two other cases also were under advertisement,-568.626708984375,0.14285714285714285,0.07142857142857142,0.0975609756097561,two other cases also were under advertisement,-581.0458984375,two other cases also were under advisement
3134,0.5,0.35714285714285715,0.3333333333333333,i was conscious of it,-366.5482177734375,0.5,0.35714285714285715,0.3333333333333333,i was conscious of it,-351.6183166503906,i was conscious all the time
3135,1.0,0.75,0.6666666666666666,you,-30.100019454956055,1.0,0.75,0.6666666666666666,you,-30.574115753173828,loop
3136,1.0,1.0,1.0,,0.0,1.0,1.0,1.0,,0.0,lick
3137,1.0,1.0,1.0,oh,-42.14947509765625,1.0,1.0,1.5,hey,-116.36601257324219,air
3138,0.0,0.0,0.0,zero,-34.410369873046875,0.0,0.0,0.0,zero,-40.494049072265625,zero
3139,0.6666666666666666,0.3793103448275862,0.23076923076923078,where robin were yellow really,-385.0299072265625,1.0,1.0,1.0,,0.0,will robin wear a yellow lily
3140,0.2,0.13333333333333333,0.0967741935483871,job provides many benefits,-337.061279296875,0.2,0.13333333333333333,0.0967741935483871,job provides many benefits,-329.0333557128906,the job provides many benefits
3141,1.0,1.0,1.0,,0.0,1.0,1.0,1.0,,0.0,read
3142,1.0,1.0,1.0,,0.0,1.0,0.4,0.6666666666666666,who,-42.273826599121094,whoop
3143,1.0,1.0,1.0,,0.0,0.0,0.0,0.0,seven,-59.649654388427734,seven
3144,0.0,0.0,0.0,all the big baseball players get traded,-736.7640380859375,0.0,0.0,0.0,all the big baseball players get traded,-1051.1417236328125,all the big baseball players get traded
3145,1.0,1.0,1.0,oh,-27.776538848876953,1.0,1.0,1.0,oh,-46.182865142822266,up
3146,0.0,0.0,0.0,rage,-89.60211944580078,0.0,0.0,0.0,rage,-128.38980102539062,rage
3147,1.0,1.0,1.0,mm,-82.48408508300781,1.0,1.0,1.0,,0.0,lair
3148,1.0,0.3333333333333333,0.8,gallor,-140.28494262695312,1.0,0.3333333333333333,0.4,gore,-95.0351791381836,galore
3149,0.0,0.0,0.0,one validated acts of school districts,-512.3238525390625,0.0,0.0,0.0,one validated acts of school districts,-630.2113647460938,one validated acts of school districts
3150,1.0,1.0,1.0,oh,-33.4765625,1.0,1.0,1.0,oh,-30.677520751953125,up
3151,0.0,0.0,0.0,here,-36.658321380615234,0.0,0.0,0.0,here,-49.413028717041016,here
3152,0.0,0.0,0.0,the box contained three sweaters,-1138.1876220703125,0.0,0.0,0.0,the box contained three sweaters,-1154.09326171875,the box contained three sweaters
3153,0.6666666666666666,0.6388888888888888,0.6875,she wore one lace,-350.2740783691406,0.6666666666666666,0.7777777777777778,0.8125,she wore,-183.0211944580078,she wore warm fleecy woolen overalls
3154,1.0,0.75,1.0,no,-34.49789810180664,1.0,0.75,1.0,no,-52.39344024658203,gnaw
3155,0.0,0.0,0.0,sparkle,-244.44287109375,0.0,0.0,0.0,sparkle,-168.87759399414062,sparkle
3156,1.0,1.2,1.25,snoop snoop,-228.24539184570312,1.0,1.0,1.0,,0.0,snoop
3157,0.0,0.0,0.0,dot,-57.37062072753906,0.0,0.0,0.0,dot,-87.38246154785156,dot
