,in_wers,in_cers,in_pers,in_texts,new_wers,new_cers,new_pers,new_texts,refs
2266,1.0,0.25,0.6666666666666666,wha,1.0,0.25,0.6666666666666666,wha,what
2267,2.0,1.4,1.75,its cool,2.0,1.6,1.5,ill soon,other
2268,1.0,0.75,0.75,oh,1.0,0.75,1.0,ah,approach
2269,1.0,1.0,1.0,oh,2.0,0.8333333333333334,0.8571428571428571,joe wins,juries
2270,1.0,2.0,2.5,okay,1.0,1.0,1.0,the,be
2271,1.0,0.75,1.0,in,1.0,1.0,1.0,uh,fire
2272,1.0,1.0,1.5,so,1.0,1.0,1.5,sun,the
2273,1.0,1.0,1.0,oh,1.0,0.75,0.5,two,into
2274,1.0,0.75,1.0,oh,1.0,0.75,1.0,oh,each
2275,1.0,1.0,1.0,yeah,1.0,0.8,1.0,s,shift
2276,1.0,1.0,1.0,a,0.0,0.0,0.0,no,no
2277,1.0,1.0,0.75,yeah,1.0,0.8,1.0,wha,write
2278,2.0,2.25,1.75,she knows,1.0,1.0,1.0,zeep,yale
2279,1.0,0.875,1.0,ah,1.0,0.875,1.0,ah,aversion
2280,1.0,1.0,1.0,oh,1.0,1.0,1.6666666666666667,okay,ring
2281,1.0,0.6666666666666666,0.6666666666666666,yes,1.0,0.6666666666666666,0.6666666666666666,yes,its
2282,2.0,0.7333333333333333,0.7692307692307693,its sad,2.0,0.7333333333333333,0.7692307692307693,its sad,dissatisfaction
2283,1.0,1.0,1.0,oh,1.0,1.3333333333333333,1.0,umhmm,her
2284,1.0,1.0,1.0,,1.0,1.0,1.0,,papa
2285,0.0,0.0,0.0,oh,1.0,1.0,1.0,um,oh
2286,2.0,1.0,1.0,its all,1.0,1.0,1.0,im,absorb
2287,1.0,1.0,1.0,oh,1.0,0.6666666666666666,1.0,the,two
2288,1.0,0.8,0.8888888888888888,see,1.0,1.0,0.8888888888888888,c,sympathize
2289,1.0,1.0,0.8,im,1.0,1.0,0.8,i,paste
2290,2.0,1.4,2.0,say youre,1.0,1.0,1.3333333333333333,sail,there
2291,1.0,1.0,1.0,im,3.0,1.4,1.4,id love to,aloft
2292,3.0,0.8888888888888888,0.8888888888888888,a boy longs,1.0,0.6666666666666666,0.3333333333333333,agollos,bungalows
2293,1.0,0.8,0.75,yeah,1.0,0.8,0.75,yeah,right
2294,0.0,0.0,0.0,i,0.0,0.0,0.0,i,i
2295,2.0,0.6666666666666666,1.0,we are,2.0,1.0,1.2,we swam,regime
2296,2.0,1.2,1.6666666666666667,see you,1.0,1.0,1.3333333333333333,sail,there
2297,1.0,1.0,1.0,im,1.0,0.8333333333333334,0.8,the,people
2298,1.0,0.7142857142857143,0.875,shes,1.0,1.0,0.875,sigh,chowder
2299,1.0,1.0,0.75,im,1.0,0.75,1.0,the,made
2300,1.0,0.8571428571428571,1.0,umhmm,1.0,0.8571428571428571,1.0,the,boyhood
2301,1.0,0.3333333333333333,0.6666666666666666,no,0.0,0.0,0.0,not,not
2302,1.0,0.8333333333333334,1.0,its,1.0,0.6666666666666666,0.8,but,bother
2303,1.0,0.8,0.7142857142857143,oh,1.0,0.8,1.0,the,romeo
2304,1.0,0.6,0.8,wait,1.0,0.8,0.8,we,which
2305,2.0,1.5,2.3333333333333335,shes not,1.0,1.0,0.6666666666666666,damn,them
2306,1.0,1.0,1.0,umhmm,1.0,1.0,1.0,oh,appreciable
2307,1.0,0.75,0.5,oh,1.0,1.0,1.0,im,echo
2308,1.0,0.8,1.0,s,1.0,0.8,1.0,s,shift
2309,1.0,0.75,0.75,no,1.0,0.75,0.75,no,nine
2310,3.0,4.0,2.6666666666666665,im all in,1.0,3.0,1.6666666666666667,maltese,my
2311,2.0,1.6666666666666667,1.6666666666666667,hes not,1.0,0.6666666666666666,1.0,yes,his
2312,1.0,1.0,1.0,oh,1.0,1.3333333333333333,1.6666666666666667,okay,her
2313,1.0,1.0,0.875,the,1.0,1.0,0.875,the,uniform
2314,1.0,1.0,1.3333333333333333,stock,1.0,1.0,1.3333333333333333,seven,than
2315,1.0,0.8,1.0,the,1.0,1.0,1.0,but,plane
2316,1.0,0.5,1.0,oh,1.0,2.5,1.5,umhmm,on
2317,1.0,0.6666666666666666,1.0,im,1.0,1.0,1.0,no,did
2318,1.0,0.8,0.9090909090909091,the,1.0,0.7,0.9090909090909091,two,interwoven
2319,4.0,1.4,1.3333333333333333,show me your hands,2.0,0.8,0.8333333333333334,show eels,journalism
2320,1.0,0.4,0.6666666666666666,the,1.0,1.4,1.3333333333333333,beatings,these
2321,1.0,1.0,1.0,im,2.0,1.5,1.5,come on,echo
2322,1.0,0.75,1.0,said,1.0,1.25,1.0,umhmm,have
2323,2.0,1.2857142857142858,0.8888888888888888,wait what,2.0,0.7142857142857143,1.0,we vote,refugee
2324,3.0,2.75,2.0,youre all in,1.0,0.75,0.75,no,nine
2325,1.0,1.0,1.0,oh,1.0,1.0,1.0,oh,part
2326,1.0,1.0,1.3333333333333333,six,1.0,1.0,1.0,s,had
2327,1.0,0.8888888888888888,1.0,oh,1.0,0.8888888888888888,1.0,no,boulevard
2328,1.0,0.5,0.25,im,1.0,0.5,1.0,the,time
2329,1.0,0.75,1.0,the,2.0,1.125,0.8888888888888888,lack loads,lethargy
2330,1.0,1.0,1.0,uh,1.0,1.0,1.0,oh,all
2331,2.0,2.5,1.75,theyre all,0.0,0.0,0.0,down,down
2332,1.0,0.6,1.0,oops,1.0,0.8,1.6666666666666667,okay,booth
2333,1.0,1.0,0.8571428571428571,what,1.0,1.0,0.8571428571428571,why,romeo
2334,1.0,1.0,1.0,yeah,1.0,1.0,1.0,yeah,was
2335,1.0,1.0,1.0,,1.0,0.9166666666666666,1.0,umhmm,nevertheless
2336,1.0,1.0,1.0,,1.0,1.0,0.7142857142857143,i,eyebrows
2337,1.0,1.0,0.8,im,1.0,1.0,0.8,im,clown
2338,1.0,0.875,1.0,s,1.0,0.875,1.0,s,swimming
2339,3.0,1.0,0.8888888888888888,the boy knows,1.0,1.0,1.0,im,bungalows
2340,1.0,1.0,1.0,hes,1.0,1.0,1.0,umhmm,india
2341,2.0,1.0,1.2,well see,2.0,1.0,1.2,well see,regime
2342,1.0,1.0,1.0,umhmm,1.0,0.8,1.0,um,about
2343,5.0,1.1818181818181819,2.0,im a lot of shit,2.0,0.7272727272727273,1.0,fla sail,ploughshare
2344,3.0,1.3333333333333333,1.375,im so stressed,4.0,1.5555555555555556,1.25,on a toll sleigh,atrocious
2345,1.0,1.0,1.0,a,1.0,1.0,0.8571428571428571,j,cowboys
2346,1.0,1.0,0.8333333333333334,the,1.0,0.75,1.0,so,missouri
2347,1.0,1.0,1.0,the,1.0,0.8,1.0,no,aloof
2348,1.0,1.0,1.0,oh,1.0,1.0,0.75,the,papa
2349,1.0,0.8888888888888888,0.875,the,1.0,1.0,1.0,uh,immovable
2350,1.0,1.0,1.0,s,1.0,1.3333333333333333,1.5,snoop,you
2351,1.0,1.0,0.8,s,1.0,1.0,1.0,sya,yellow
2352,1.0,1.0,1.0,im,1.0,1.0,1.0,im,allure
2353,1.0,0.7142857142857143,0.8333333333333334,beef,2.0,0.8571428571428571,1.0,we know,beguile
2354,1.0,0.8571428571428571,0.875,the,1.0,1.0,1.0,i,foxtrot
2355,1.0,1.0,1.0,oh,1.0,1.0,1.0,um,be
2356,1.0,0.75,0.6666666666666666,no,1.0,0.875,1.0,the,november
2357,1.0,0.7,0.8888888888888888,the,4.0,1.2,1.8888888888888888,a child so cheery,apothecary
2358,1.0,1.0,1.0,s,1.0,1.0,1.0,s,than
2359,1.0,1.0,1.0,no,1.0,1.0,1.0,no,out
2360,1.0,1.0,1.0,oh,1.0,1.3333333333333333,1.0,umhmm,her
2361,1.0,1.0,1.0,the,1.0,1.0,1.0,the,word
2362,1.0,0.75,1.0,no,1.0,0.75,1.0,not,look
2363,3.0,1.2857142857142858,1.5,im a bird,1.0,1.0,1.0,salibar,epithet
2364,1.0,1.0,1.0,so,1.0,1.0,1.0,so,zulu
2365,1.0,0.5,1.0,the,1.0,1.5,1.25,cacqua,time
2366,1.0,0.6666666666666666,1.0,oh,1.0,1.3333333333333333,2.0,school,she
2367,1.0,1.5,2.0,alex,1.0,1.0,1.0,i,as
2368,2.0,0.9,0.9,shes not,3.0,1.0,1.0,shes fa long,employment
2369,1.0,1.0,1.0,sh,1.0,1.0,1.0,yeah,gouged
2370,1.0,0.6666666666666666,1.0,s,1.0,0.6666666666666666,1.0,sin,see
2371,0.0,0.0,0.0,may,0.0,0.0,0.0,may,may
2372,1.0,1.0,1.0,the,1.0,0.8333333333333334,0.8333333333333334,why,reward
2373,1.0,0.8333333333333334,1.0,the,1.0,0.8333333333333334,0.8333333333333334,big,victor
2374,1.0,0.8,0.6,sabine,0.0,0.0,0.0,seven,seven
2375,1.0,0.9,0.9090909090909091,umhmm,1.0,1.0,1.0,s,promulgate
2376,1.0,0.6666666666666666,1.0,oh,1.0,1.3333333333333333,2.0,school,she
2377,1.0,0.8888888888888888,0.8888888888888888,a,1.0,0.8888888888888888,0.8888888888888888,a,anxieties
2378,1.0,3.0,2.5,waiting,1.0,1.5,1.5,wait,we
2379,1.0,0.8,1.0,oh,1.0,0.8,2.0,james,these
2380,1.0,1.0,1.0,the,1.0,0.875,1.0,yeah,downward
2381,1.0,0.75,1.0,oh,1.0,0.75,2.0,w,what
2382,1.0,0.75,1.0,oh,1.0,1.0,1.0,,golf
2383,1.0,0.9166666666666666,0.8181818181818182,oh,1.0,0.9166666666666666,0.8181818181818182,oh,cobblestones
2384,1.0,0.875,1.0,the,2.0,0.875,0.7777777777777778,we know,reunited
2385,1.0,1.0,0.7142857142857143,i,1.0,1.0,0.7142857142857143,im,eyebrows
2386,1.0,0.875,1.0,so,1.0,0.875,1.0,so,bachelor
2387,1.0,2.0,1.5,shes,2.0,3.0,2.0,she uh,to
2388,1.0,2.0,3.0,no,1.0,2.0,3.0,no,a
2389,1.0,0.8,0.8,oh,1.0,0.8,0.8,go,broil
2390,1.0,0.8571428571428571,0.8333333333333334,so,1.0,0.8571428571428571,0.8333333333333334,so,supreme
2391,1.0,0.8571428571428571,0.8333333333333334,orbs,2.0,1.1428571428571428,1.3333333333333333,watch owns,bushels
2392,1.0,0.8,1.0,s,1.0,0.6,1.0,swing,shift
2393,1.0,0.875,1.0,the,1.0,0.875,1.0,the,babyhood
2394,2.0,1.2,1.6666666666666667,see you,1.0,0.4,0.6666666666666666,the,their
2395,1.0,1.5,1.5,yes,1.0,1.5,1.5,muth,at
2396,1.0,1.0,1.0,s,1.0,0.875,1.0,yeah,downward
2397,1.0,0.8,0.6,wha,1.0,0.8,0.8,whawha,watch
2398,1.0,1.0,1.0,the,1.0,1.0,1.0,the,and
2399,1.0,1.0,1.0,yeah,1.0,1.0,1.0,yeah,get
2400,1.0,0.8,1.0,the,1.0,0.8,1.0,the,green
2401,1.0,0.8571428571428571,0.8333333333333334,weebs,1.0,0.8571428571428571,0.8333333333333334,weeks,without
2402,1.0,1.0,1.5,im,1.0,1.0,1.0,i,as
2403,1.0,0.9,1.0,s,1.0,0.4,0.5,school,schoolyard
2404,3.0,1.5,1.5,fun isnt it,0.0,0.0,0.0,banana,banana
2405,1.0,0.8571428571428571,1.0,oh,1.0,1.0,0.8333333333333334,the,bulrush
2406,2.0,1.5,1.2,say one,1.0,1.5,1.0,slippery,zero
2407,1.0,0.8888888888888888,1.0,the,2.0,0.6666666666666666,0.8181818181818182,in the,inquirers
2408,1.0,0.8,1.25,okay,1.0,1.0,1.5,couching,cushy
2409,2.0,1.2,1.2,id like,2.0,0.6,0.8,a da,adapt
2410,1.0,1.25,1.6666666666666667,street,1.0,0.75,1.6666666666666667,stoms,this
2411,1.0,0.6666666666666666,1.0,so,1.0,0.6666666666666666,1.0,so,for
2412,2.0,4.0,3.5,she wrote,1.0,2.0,1.5,chiu,to
2413,1.0,1.0,1.0,oh,1.0,1.0,1.0,oh,alt
2414,1.0,1.0,1.0,s,1.0,0.6666666666666666,1.0,so,for
2415,1.0,1.0,0.8,the,1.0,1.0,0.8,the,india
2416,1.0,1.0,1.0,,1.0,1.0,1.0,the,lamp
2417,1.0,2.0,2.6666666666666665,spoilers,1.0,1.0,1.0,s,than
2418,1.0,0.875,1.0,the,1.0,0.875,1.0,the,babyhood
2419,1.0,0.8333333333333334,0.8,what,1.0,0.8333333333333334,0.8,what,rabbit
2420,3.0,1.5714285714285714,1.4285714285714286,one she didnt,1.0,0.8571428571428571,0.8571428571428571,one,watches
2421,1.0,0.75,0.6666666666666666,what,1.0,1.0,1.0,whale,with
2422,1.0,1.25,1.0,school,1.0,0.75,1.0,so,from
2423,1.0,0.8,1.0,oh,1.0,0.8,1.0,s,spoon
2424,1.0,1.0,1.0,the,1.0,0.875,1.0,yeah,downward
2425,3.0,2.0,1.5714285714285714,hes been wrong,1.0,1.0,1.0,the,emilio
2426,1.0,0.8,1.0,s,1.0,0.8,1.0,s,shift
2427,5.0,1.6666666666666667,1.4,thats how much its safe,2.0,0.7777777777777778,0.6,fount saint,vouchsafe
2428,2.0,1.2,1.6666666666666667,see you,1.0,1.0,1.3333333333333333,ayo,their
2429,3.0,1.5714285714285714,2.0,meets the arch,1.0,0.8571428571428571,0.8,the,massage
2430,1.0,0.6666666666666666,0.8,the,1.0,0.6666666666666666,0.8,the,shovel
2431,3.0,1.3333333333333333,1.375,im so stressed,3.0,1.3333333333333333,1.375,im so stressed,atrocious
2432,1.0,1.0,1.0,a,0.0,0.0,0.0,my,my
2433,1.0,0.75,1.0,oh,1.0,1.0,1.0,the,copy
2434,1.0,0.8888888888888888,0.8888888888888888,umhmm,1.0,0.8888888888888888,0.8888888888888888,umhmm,composure
2435,1.0,1.0,1.0,the,1.0,1.0,1.0,im,day
2436,1.0,0.8,0.9166666666666666,the,4.0,1.0,0.9166666666666666,how to a king,copenhagen
2437,1.0,1.25,1.3333333333333333,school,1.0,0.75,1.0,so,four
2438,1.0,1.0,0.8,the,1.0,0.75,0.8,last,lima
2439,2.0,0.9,1.0,for what,1.0,1.0,1.0,the,haranguing
2440,4.0,1.75,1.2222222222222223,we need your time,2.0,0.875,0.8888888888888888,youre not,reunited
2441,1.0,0.8,0.75,the,2.0,0.8,1.0,ill f,alpha
2442,1.0,2.0,1.0,yeah,1.0,1.5,1.0,the,in
2443,1.0,1.0,1.0,the,1.0,1.0,1.0,the,drum
2444,1.0,0.8571428571428571,0.8333333333333334,yeah,1.0,0.8571428571428571,0.8333333333333334,yeah,cowhide
2445,1.0,0.9,0.875,the,1.0,0.9,0.875,the,dispossess
2446,4.0,1.4444444444444444,1.3333333333333333,id say some didnt,2.0,1.0,0.8888888888888888,hudson the,astounded
2447,1.0,1.0,1.0,a,1.0,1.3333333333333333,1.0,yeah,did
2448,2.0,1.1666666666666667,1.4,zip zip,1.0,0.8333333333333334,0.6,yeah,yankee
2449,1.0,1.0,1.0,oh,1.0,1.0,1.0,no,lawyer
2450,2.0,0.8888888888888888,1.0,its a,2.0,1.0,1.2,tunes eight,toothache
2451,1.0,0.8888888888888888,1.0,the,2.0,0.1111111111111111,0.125,back space,backspace
2452,1.0,0.3333333333333333,0.3333333333333333,why,1.0,0.6666666666666666,0.6666666666666666,wang,way
2453,1.0,1.0,1.0,no,1.0,1.0,1.0,no,may
2454,1.0,1.0,1.0,its,3.0,1.6,1.6,oh its cool,oscar
2455,1.0,0.5,0.4,im,1.0,1.0,0.8,the,lima
2456,1.0,0.7142857142857143,1.0,the,1.0,0.7142857142857143,1.0,the,cowhide
2457,1.0,0.25,0.3333333333333333,all,1.0,1.0,1.0,i,call
2458,1.0,0.8571428571428571,0.8333333333333334,orbs,2.0,1.1428571428571428,1.3333333333333333,wont you,bushels
2459,1.0,0.75,0.6666666666666666,yeah,1.0,0.75,0.6666666666666666,yeah,that
2460,3.0,1.1666666666666667,1.4,see it war,3.0,1.5,1.4,see you juan,sierra
2461,1.0,1.0,1.0,im,1.0,1.0,1.0,the,your
2462,1.0,0.6666666666666666,0.8333333333333334,goal,2.0,1.3333333333333333,1.0,thank you,bengal
2463,1.0,0.8571428571428571,0.8888888888888888,on,2.0,1.0,0.8888888888888888,im you,unusual
2464,1.0,1.0,0.8333333333333334,the,2.0,1.1428571428571428,1.3333333333333333,im messing,command
2465,1.0,1.0,0.6666666666666666,yeah,1.0,1.0,0.6666666666666666,yeah,have
2466,1.0,0.3333333333333333,0.3333333333333333,no,1.0,0.3333333333333333,0.3333333333333333,no,now
2467,1.0,1.0,1.0,the,1.0,1.0,1.0,the,word
2468,1.0,0.75,0.7777777777777778,now,2.0,0.75,0.6666666666666666,no sam,november
2469,1.0,0.8333333333333334,1.0,im,1.0,0.8333333333333334,0.8333333333333334,go,finger
2470,1.0,1.0,1.0,im,1.0,1.0,1.0,im,bluebells
2471,1.0,0.5,0.5,ans,1.0,1.0,1.0,uh,as
2472,1.0,0.8333333333333334,0.8181818181818182,oh,1.0,0.8333333333333334,1.0,the,overshadowed
2473,1.0,0.9,1.0,the,1.0,0.9,1.0,the,pennyworth
2474,1.0,1.0,1.0,uh,1.0,1.0,1.0,uh,control
2475,1.0,1.0,0.75,oh,1.0,1.0,0.75,oh,away
2476,1.0,1.0,0.6666666666666666,j,1.0,1.6666666666666667,1.0,young,day
2477,1.0,1.0,1.0,no,1.0,1.0,0.6666666666666666,yeah,have
2478,1.0,0.5,1.0,oh,1.0,1.5,1.0,the,of
2479,1.0,0.8,0.8,oh,1.0,0.8,0.8,oh,hoist
2480,1.0,0.9,0.875,the,2.0,0.8,0.75,in what,irresolute
2481,1.0,1.0,1.0,umhmm,1.0,0.8,1.0,uh,about
2482,1.0,1.0,1.0,the,1.0,1.0,1.0,the,word
2483,1.0,1.0,1.0,oh,1.0,1.0,1.6666666666666667,okay,ring
2484,1.0,0.8571428571428571,0.875,its,1.0,0.8571428571428571,0.875,five,foxtrot
2485,1.0,0.8333333333333334,1.0,the,1.0,0.8333333333333334,1.0,the,victor
2486,1.0,0.8571428571428571,1.0,oh,1.0,1.0,0.8333333333333334,the,bulrush
2487,1.0,0.9090909090909091,0.9,the,1.0,0.9090909090909091,0.9,the,needlepoint
2488,1.0,1.0,0.9,shes,1.0,0.8,0.9,the,exactitude
2489,1.0,1.0,0.75,yeah,1.0,1.0,1.0,s,like
2490,1.0,0.6666666666666666,1.0,im,1.0,1.0,1.0,the,did
2491,1.0,0.8,0.8,wha,1.0,0.8,0.8,one,water
2492,1.0,1.0,1.0,so,1.0,1.0,1.0,so,zulu
2493,1.0,0.75,0.75,a,1.0,0.75,0.75,a,asia
2494,2.0,1.5,1.0,see you,1.0,1.0,1.0,s,kilo
2495,1.0,0.875,1.0,so,1.0,0.875,1.0,so,bachelor
2496,1.0,1.0,1.0,the,1.0,1.0,1.0,the,aloof
2497,1.0,0.75,0.8,the,1.0,0.9166666666666666,1.0,umhmm,nevertheless
2498,1.0,0.5,1.0,oh,1.0,2.5,1.5,umhmm,or
2499,1.0,1.0,1.0,a,1.0,2.0,0.6666666666666666,fine,by
2500,1.0,1.0,1.0,umhmm,1.0,0.8333333333333334,1.0,oh,nodule
2501,1.0,0.875,1.0,the,1.0,0.875,1.0,the,babyhood
2502,1.0,1.0,1.0,,1.0,1.0,1.0,the,lamp
2503,1.0,0.6666666666666666,1.0,the,1.0,1.3333333333333333,1.0,umhmm,use
2504,1.0,0.7142857142857143,0.5714285714285714,shortly,0.0,0.0,0.0,charlie,charlie
2505,1.0,1.0,1.0,oh,1.0,1.0,1.0,oh,at
2506,1.0,1.0,1.0,im,1.0,1.3333333333333333,1.3333333333333333,school,how
2507,1.0,0.8333333333333334,1.0,the,1.0,1.0,1.0,um,fayetteville
2508,1.0,1.0,1.0,the,1.0,1.0,1.0,the,oil
2509,1.0,1.5,1.0,yeah,1.0,1.0,0.5,beat,be
2510,1.0,0.8,0.75,a,2.0,1.4,1.0,ill fing,alpha
2511,1.0,1.0,1.0,the,1.0,1.0,1.6666666666666667,j,can
2512,1.0,0.75,0.6666666666666666,s,1.0,0.75,0.6666666666666666,s,said
2513,1.0,1.0,1.0,oh,1.0,1.0,1.0,wombs,first
2514,1.0,0.8,1.0,its,1.0,0.8,1.3333333333333333,jeeves,these
2515,1.0,1.0,0.8333333333333334,oh,1.0,0.8333333333333334,0.8333333333333334,the,quebec
2516,1.0,1.0,1.0,the,1.0,1.0,1.0,the,cut
2517,2.0,1.4,2.25,im joan,2.0,1.4,1.5,id show,azure
2518,1.0,1.0,1.0,im,1.0,1.0,1.0,i,but
2519,1.0,1.0,1.0,w,1.0,0.8333333333333334,0.8,what,rabbit
2520,1.0,0.9090909090909091,0.9166666666666666,yes,1.0,0.9090909090909091,0.9166666666666666,yes,inalienable
2521,3.0,3.0,2.75,its so white,2.0,2.5,2.5,thats oldway,xray
2522,1.0,1.25,1.3333333333333333,school,1.0,0.75,1.0,so,four
2523,2.0,1.1428571428571428,1.4,shes not,1.0,0.8571428571428571,1.0,sheep,annoyed
2524,2.0,0.8,2.0,they go,1.0,0.8,1.3333333333333333,dale,there
2525,1.0,0.8333333333333334,0.8333333333333334,school,1.0,1.0,0.8333333333333334,so,pencil
2526,1.0,1.0,1.0,im,1.0,1.3333333333333333,2.0,chances,can
2527,1.0,1.0,1.0,the,1.0,0.8,1.0,uh,about
2528,1.0,1.0,1.0,so,1.0,1.0,1.0,so,zulu
2529,2.0,1.75,1.2,see what,1.0,1.0,0.6,slow,zero
2530,3.0,2.5,1.8,say it once,2.0,1.25,1.2,see one,zero
2531,4.0,1.4285714285714286,2.0,im going to eat,2.0,1.1428571428571428,1.0,ill leave,moisten
2532,1.0,0.75,1.0,s,1.0,0.5,0.6666666666666666,so,some
2533,2.0,1.0,1.0,hes not,2.0,1.0,1.0,he loaks,deluge
2534,1.0,1.0,1.0,so,1.0,1.0,1.0,so,zulu
2535,1.0,0.3333333333333333,0.3333333333333333,no,1.0,0.3333333333333333,0.3333333333333333,no,now
2536,2.0,1.0,1.0,oh yes,1.0,0.8571428571428571,0.8333333333333334,weebs,without
2537,1.0,0.8333333333333334,1.0,the,1.0,0.8333333333333334,0.8333333333333334,sound,output
2538,1.0,1.0,1.0,get down,1.0,0.5,0.75,damn,down
2539,1.0,0.9166666666666666,0.9,im,2.0,0.8333333333333334,0.8,five four,faithfulness
2540,1.0,1.0,1.0,alley,1.0,1.0,1.0,a,more
2541,1.0,0.8,1.0,s,1.0,0.6,1.0,swing,shift
2542,1.0,0.8888888888888888,1.0,sheesh,1.0,1.0,1.0,i,paragraph
2543,1.0,1.0,1.0,,1.0,1.0,1.0,yeah,equilibrium
2544,1.0,1.25,1.0,young,1.0,1.25,1.0,young,they
2545,4.0,2.3333333333333335,1.8888888888888888,id since successfully did,2.0,1.0,0.8888888888888888,hudson the,astounded
2546,2.0,1.4,1.5,she was,1.0,1.0,1.0,she,aloof
2547,1.0,0.5,1.5,so,1.0,2.0,1.5,june,do
2548,5.0,1.1818181818181819,2.0,im a lot of shit,3.0,1.1818181818181819,1.5714285714285714,fortlawn she said,ploughshare
2549,1.0,0.8571428571428571,1.0,the,1.0,0.7142857142857143,0.7142857142857143,five,flowers
2550,1.0,0.7777777777777778,1.0,the,1.0,0.7777777777777778,1.0,the,amethysts
2551,1.0,1.0,1.0,e,1.0,2.0,1.0,yeah,if
2552,1.0,1.0,1.0,a,1.0,0.5,1.0,oh,on
2553,3.0,0.75,1.0,ill be coming,1.0,0.9166666666666666,1.0,five,beleaguering
2554,2.0,0.9166666666666666,0.9285714285714286,ajo ods,4.0,1.0,1.0714285714285714,i joked or so,agricultural
2555,1.0,0.8,0.6,wha,1.0,0.8,0.6,wha,watch
2556,1.0,0.8333333333333334,0.8181818181818182,oh,1.0,0.8333333333333334,0.8181818181818182,oh,overshadowed
2557,1.0,1.0,0.8571428571428571,what,1.0,0.8,1.0,the,romeo
2558,1.0,0.7142857142857143,0.6666666666666666,she,1.0,0.7142857142857143,1.0,the,achieve
2559,1.0,0.8,1.0,wha,1.0,0.8,0.75,what,right
2560,1.0,0.8,1.0,a,1.0,0.8,1.0,the,paste
2561,1.0,1.0,1.0,okay,1.0,1.0,1.0,okay,judith
2562,1.0,0.75,0.6666666666666666,so,1.0,0.75,0.6666666666666666,so,thou
2563,1.0,1.0,1.0,,1.0,0.875,1.0,im,catholic
2564,1.0,0.8,0.8,s,1.0,0.6,0.4,satin,seven
2565,1.0,1.0,1.0,this,1.0,0.75,1.0,the,made
2566,1.0,1.0,1.0,you,1.0,1.0,1.0,yeah,them
2567,2.0,1.5,1.0,see you,2.0,1.5,1.0,see long,kilo
2568,2.0,1.0,1.6666666666666667,theyre all,1.0,1.0,1.0,say,there
2569,1.0,0.8571428571428571,0.8333333333333334,im,1.0,0.5714285714285714,0.6666666666666666,come,command
2570,1.0,1.0,0.75,home,1.0,1.0,1.0,im,echo
2571,1.0,2.0,1.0,gears,1.0,1.5,0.5,ears,is
2572,1.0,0.8333333333333334,0.8333333333333334,beats,2.0,1.0,1.3333333333333333,six dont,victor
2573,2.0,1.2,1.6666666666666667,see you,1.0,0.8,1.0,im,their
2574,1.0,1.6666666666666667,1.3333333333333333,school,1.0,0.6666666666666666,1.0,so,for
2575,3.0,2.8,2.2,yes youre right,3.0,2.0,1.8,yes its dumb,delta
2576,3.0,3.0,2.25,the real thing,1.0,0.5,0.75,and,many
2577,1.0,1.0,0.8,im,1.0,0.6,0.8,im about,about
2578,1.0,0.75,1.0,s,1.0,0.5,0.6666666666666666,so,some
2579,1.0,1.0,1.0,no,1.0,1.0,1.0,not,mike
2580,2.0,0.75,1.0,science yes,2.0,0.75,0.8571428571428571,sings yes,sentence
2581,1.0,1.0,1.0,i,1.0,0.75,0.75,the,haha
2582,1.0,0.6,0.8,why,2.0,0.4,0.4,we ch,which
2583,1.0,2.0,1.0,gear,1.0,2.5,2.0,learns,is
2584,1.0,0.8888888888888888,1.0,the,1.0,0.8888888888888888,1.0,the,inquirers
2585,1.0,0.5,1.0,the,1.0,0.75,0.75,two,time
2586,1.0,1.0,1.0,oh,1.0,1.25,1.0,umhmm,were
2587,1.0,1.0,1.0,no,1.0,0.9230769230769231,1.0,umhmm,massachusetts
2588,1.0,1.0,1.0,im,1.0,1.0,1.0,im,haha
2589,1.0,0.8,1.0,the,1.0,0.8,1.0,the,hotel
2590,3.0,1.2,1.1,im too early,3.0,1.2,1.1,im too hurry,casualties
2591,1.0,0.9166666666666666,0.9,im,1.0,0.75,0.8,five,faithfulness
2592,1.0,1.0,1.0,,1.0,1.0,1.0,,appreciable
2593,1.0,1.0,1.0,s,1.0,0.75,0.3333333333333333,say,they
2594,4.0,1.8,1.6,some people are not,1.0,1.0,1.0,so,thirtyfive
2595,2.0,1.0,1.6666666666666667,they all,1.0,1.0,1.0,say,there
2596,2.0,2.5,2.0,theyre home,1.0,1.0,1.0,the,down
2597,1.0,1.0,1.0,the,1.0,0.6666666666666666,0.6666666666666666,dang,day
2598,1.0,1.0,1.0,the,1.0,1.0,1.0,the,into
2599,1.0,0.8,1.0,oh,1.0,1.0,1.0,the,would
2600,1.0,0.75,0.6666666666666666,no,1.0,0.75,0.6666666666666666,no,november
2601,1.0,1.0,1.0,uh,1.0,0.8571428571428571,0.875,the,control
2602,4.0,1.2727272727272727,1.0,shes a real doll,3.0,0.9090909090909091,0.8461538461538461,shes a dumb,gentlewoman
2603,1.0,1.0,1.0,im,1.0,0.75,1.0,tobe,copy
2604,3.0,2.5,2.25,its you why,1.0,1.0,1.0,and,xray
2605,2.0,0.875,1.1666666666666667,its how,1.0,0.75,0.6666666666666666,since,scissors
2606,1.0,2.5,1.0,umhmm,1.0,1.0,0.5,uh,of
2607,1.0,0.875,1.0,the,2.0,0.875,1.0,he wins,bequeath
2608,1.0,0.75,1.0,no,0.0,0.0,0.0,look,look
