,in_wers,in_cers,in_texts,new_wers,new_cers,new_texts,refs
3063,0.21428571428571427,0.24096385542168675,its lowest level is mostly cargo space carrying luggage and the,0.21428571428571427,0.24096385542168675,its lowest level is mostly cargo space carrying luggage and the,its lowest level is mostly cargo space carrying luggage and the onboard food supply
3064,0.2,0.014925373134328358,each seems to have taken a different approach to encyclopedia making,0.2,0.014925373134328358,each seems to have taken a different approach to encyclopedia making,each seems to have taken a different approach to encyclopediamaking
3065,0.3076923076923077,0.12162162162162163,the low speed steering for a given radius of turn is called akerman,0.3076923076923077,0.08108108108108109,the low speed steering for a given radius of turn is called ackerman s,the lowspeed steering for a given radius of turn is called ackermann steer
3066,0.0,0.0,isnt it just like a palace whispered erin,0.125,0.07317073170731707,isnt it just like a palace whispered aaron,isnt it just like a palace whispered erin
3067,0.4,0.38181818181818183,tohoku is one of the top researches,0.4,0.38181818181818183,tohoku is one of the top researches,tohoku is one of the top research institutions in japan
3068,0.16666666666666666,0.18666666666666668,it aims to create a modern egalitarian islamic democratic and,0.16666666666666666,0.18666666666666668,it aims to create a modern egalitarian islamic democratic and,it aims to create a modern egalitarian islamic democratic and welfare state
3069,0.25,0.2777777777777778,its seat is granby miss,0.0,0.0,its seat is granby,its seat is granby
3070,0.23076923076923078,0.19101123595505617,the present interior is emphatically baroque giving an impression of mass,0.23076923076923078,0.19101123595505617,the present interior is emphatically baroque giving an impression of mass,the present interior is emphatically baroque giving an impression of majesty and grandeur
3071,0.23076923076923078,0.23076923076923078,membership of the circle increased but discussions became more serious,0.23076923076923078,0.23076923076923078,membership of the circle increased but discussions became more serious,membership of the circle increased but discussions became more serious formal and secretive
3072,0.0,0.0,one of the lakes biggest attractions is fishing,0.0,0.0,one of the lakes biggest attractions is fishing,one of the lakes biggest attractions is fishing
3073,0.0,0.0,halls community park features multiple ball fields a playground and a community center,0.0,0.0,halls community park features multiple ball fields a playground and a community center,halls community park features multiple ball fields a playground and a community center
3074,0.0,0.0,smiley was born in northampton england in the united kingdom,0.0,0.0,smiley was born in northampton england in the united kingdom,smiley was born in northampton england in the united kingdom
3075,0.07142857142857142,0.010416666666666666,in the french school of comparative literature the study of influences and mentalities dominated,0.07142857142857142,0.010416666666666666,in the french school of comparative literature the study of influences and mentalities dominated,in the french school of comparative literature the study of influences and mentalities dominates
3076,0.0,0.0,this system is popular for two main reasons,0.0,0.0,this system is popular for two main reasons,this system is popular for two main reasons
3077,0.38461538461538464,0.39473684210526316,the first round host cities except moscow also,0.38461538461538464,0.39473684210526316,the first round host cities except moscow also,the first round host cities except moscow also determined by drawing of lots
3078,0.1111111111111111,0.03636363636363636,the swedish actress anna nori instructed her in drama,0.1111111111111111,0.03636363636363636,the swedish actress anna nori instructed her in drama,the swedish actress anna norrie instructed her in drama
3079,0.0,0.0,she ran for united states senate instead,0.0,0.0,she ran for united states senate instead,she ran for united states senate instead
3080,0.1,0.12307692307692308,the station is located near the mexico city international,0.1,0.12307692307692308,the station is located near the mexico city international,the station is located near the mexico city international airport
3081,0.18181818181818182,0.1323529411764706,the good yard is partially intact but the station buildings,0.18181818181818182,0.1323529411764706,the good yard is partially intact but the station buildings,the goods yard is partially intact but the station buildings survive
3082,0.0,0.0,bring the torch over here we need more light,0.0,0.0,bring the torch over here we need more light,bring the torch over here we need more light
3083,0.0,0.0,he made a weary gesture,0.0,0.0,he made a weary gesture,he made a weary gesture
3084,0.0,0.0,mother says hes a good chap which is simply absurd,0.0,0.0,mother says hes a good chap which is simply absurd,mother says hes a good chap which is simply absurd
3085,0.1111111111111111,0.014705882352941176,soterberg publishes and speaks regularly on national security policy,0.1111111111111111,0.014705882352941176,soterberg publishes and speaks regularly on national security policy,soderberg publishes and speaks regularly on national security policy
3086,0.08333333333333333,0.08695652173913043,his victoria cross is held by the australian war memorial in cambridge,0.08333333333333333,0.08695652173913043,his victoria cross is held by the australian war memorial in cambridge,his victoria cross is held by the australian war memorial in canberra
3087,0.08333333333333333,0.07228915662650602,legendary recording artist michael jackson operated a zipper at his neverland,0.08333333333333333,0.07228915662650602,legendary recording artist michael jackson operated a zipper at his neverland,legendary recording artist michael jackson operated a zipper at his neverland ranch
3088,0.0,0.0,after a few weeks he died of tuberculosis,0.0,0.0,after a few weeks he died of tuberculosis,after a few weeks he died of tuberculosis
3089,0.08333333333333333,0.013157894736842105,every year zimmerman worked tirelessly on the promotion of world animal day,0.08333333333333333,0.013157894736842105,every year zimmerman worked tirelessly on the promotion of world animal day,every year zimmermann worked tirelessly on the promotion of world animal day
3090,0.2857142857142857,0.3218390804597701,the headstones follow the same style as in other cemeteries,0.2857142857142857,0.3218390804597701,the headstones follow the same style as in other cemeteries,the headstones follow the same style as in other cemeteries supported by the commission
3091,0.07692307692307693,0.02857142857142857,it was previously known only in the western ghats and the pani hills,0.07692307692307693,0.02857142857142857,it was previously known only in the western ghats and the pani hills,it was previously known only in the western ghats and the palani hills
3092,0.0,0.0,the matter had opposition over the years on various fronts,0.0,0.0,the matter had opposition over the years on various fronts,the matter had opposition over the years on various fronts
3093,0.0,0.0,its complete provenance is unknown,0.0,0.0,its complete provenance is unknown,its complete provenance is unknown
3094,0.07692307692307693,0.05,she said that god was in the ruins and her own weaknesses,0.07692307692307693,0.05,she said that god was in the ruins and her own weaknesses,she said that god was in the ruins and in her own weaknesses
3095,0.07142857142857142,0.13333333333333333,white who insisted that thurbers sketches could stand on their own as artistic,0.07142857142857142,0.13333333333333333,white who insisted that thurbers sketches could stand on their own as artistic,white who insisted that thurbers sketches could stand on their own as artistic expressions
3096,0.0,0.0,only a person who works at the university may become ephorus,0.0,0.0,only a person who works at the university may become ephorus,only a person who works at the university may become ephorus
3097,0.0,0.0,to fix the problem he covered the hole with duct tape,0.0,0.0,to fix the problem he covered the hole with duct tape,to fix the problem he covered the hole with duct tape
3098,0.0,0.0,very few developers were exposed to fusebox during these early days,0.0,0.0,very few developers were exposed to fusebox during these early days,very few developers were exposed to fusebox during these early days
3099,0.0,0.0,the northern boundary runs along the base of bear mountain,0.0,0.0,the northern boundary runs along the base of bear mountain,the northern boundary runs along the base of bear mountain
3100,0.07692307692307693,0.05555555555555555,the name lubao was derived from the indigenous word lubo which means,0.15384615384615385,0.06944444444444445,the name lubao was derived from the indigenous word luba which means,the name lubao was derived from the indigenous word lubo which means low
3101,0.0,0.0,the system was designed for information collecting at a divisional level,0.0,0.0,the system was designed for information collecting at a divisional level,the system was designed for information collecting at a divisional level
3102,0.0,0.0,he was born in mecca ohio on christmas eve,0.0,0.0,he was born in mecca ohio on christmas eve,he was born in mecca ohio on christmas eve
3103,0.0,0.0,it was also a station on the minneapolis saint paul and sault ste,0.0,0.0,it was also a station on the minneapolis saint paul and sault ste,it was also a station on the minneapolis saint paul and sault ste
3104,0.9166666666666666,0.5930232558139535,self described as an anglo african asian,0.9166666666666666,0.5930232558139535,self described as an anglo african asian,selfdescribed as an angloafricanasian plomer was educated mostly in the united kingdom
3105,0.2727272727272727,0.17543859649122806,place beauvel is often used as a metonym for this,0.2727272727272727,0.22807017543859648,place bovel is often used as a metonym for this,place beauvau is often used as a metonym for the ministry
3106,0.2857142857142857,0.1839080459770115,there are various online versions on the internet usually for two players,0.2857142857142857,0.1839080459770115,there are various online versions on the internet usually for two players,there are various online versions on the internet usually for twoplayer turn based play
3107,0.0,0.0,it remains in full use today,0.0,0.0,it remains in full use today,it remains in full use today
3108,0.0,0.0,the barrier was called the luminous veil,0.0,0.0,the barrier was called the luminous veil,the barrier was called the luminous veil
3109,0.2222222222222222,0.1875,the community was named for huey e rock,0.2222222222222222,0.1875,the community was named for huey e rock,the community was named for huey e brock settler
3110,0.25,0.11666666666666667,allens career began in sinis divine southern syncopators,0.25,0.11666666666666667,allens career began in sinis divine southern syncopators,allens career began in sidney desvignes southern syncopators
3111,0.35714285714285715,0.18292682926829268,the idea of self reproducing automata came from the dawn of computing,0.35714285714285715,0.18292682926829268,the idea of self reproducing automata came from the dawn of computing,the idea of selfreproducing automata came from the dawn of computing if not before
3112,0.16666666666666666,0.11940298507462686,the primary characters are a tribute and spoof of early pope,0.16666666666666666,0.11940298507462686,the primary characters are a tribute and spoof of early pope,the primary characters are a tribute and spoof of early pulp heroes
3113,0.08333333333333333,0.12857142857142856,an electric motor has internal friction only at the main axle,0.08333333333333333,0.12857142857142856,an electric motor has internal friction only at the main axle,an electric motor has internal friction only at the main axle bearings
3114,0.5384615384615384,0.34146341463414637,moreover several cattle depressions and small cattle ponds,0.5384615384615384,0.34146341463414637,moreover several cattle depressions and small cattle ponds,moreover several kettle depressions and small kettle ponds are present in the area
3115,0.2222222222222222,0.01694915254237288,pan digital numbers are useful in fiction and in advertising,0.2222222222222222,0.01694915254237288,pan digital numbers are useful in fiction and in advertising,pandigital numbers are useful in fiction and in advertising
3116,0.16666666666666666,0.2073170731707317,children from the district attend cobden primary school or cobden,0.16666666666666666,0.2073170731707317,children from the district attend cobden primary school or cobden,children from the district attend cobden primary school or cobden technical school
3117,0.0,0.0,i was frank and candid about her shark,0.0,0.0,i was frank and candid about her shark,i was frank and candid about her shark
3118,0.16666666666666666,0.13513513513513514,despite this change hogstein remained one of the shows most popular,0.16666666666666666,0.13513513513513514,despite this change hogstein remained one of the shows most popular,despite this change hogestyn remained one of the shows most popular actors
3119,0.4444444444444444,0.3469387755102041,these are stated in a two year post,0.4444444444444444,0.3469387755102041,these are stated in a two year post,these are stated in a twoyear programme of action
3120,0.375,0.1590909090909091,mio sim markers are not the only markers,0.25,0.045454545454545456,mio sim markers are not the only markers used,milsim markers are not the only markers used
3121,0.0,0.0,the investments were very poor in it,0.0,0.0,the investments were very poor in it,the investments were very poor in it
3122,0.0,0.0,gerald weinberg was born and raised in new york,0.1111111111111111,0.0425531914893617,gerald wimberg was born and raised in new york,gerald weinberg was born and raised in new york
3123,0.0,0.0,dont please dont begged the tin woodman,0.0,0.0,dont please dont begged the tin woodman,dont please dont begged the tin woodman
3124,0.15384615384615385,0.17073170731707318,an inquiry by the federal bureau of investigation failed to discover,0.15384615384615385,0.17073170731707318,an inquiry by the federal bureau of investigation failed to discover,an inquiry by the federal bureau of investigation failed to discover the arsonists
3125,0.0,0.0,soul jazz is often associated with hard bop,0.0,0.0,soul jazz is often associated with hard bop,soul jazz is often associated with hard bop
3126,0.15384615384615385,0.10526315789473684,the customers who witness the entire scene promptly leave in disgust,0.15384615384615385,0.10526315789473684,the customers who witness the entire scene promptly leave in disgust,the customers who witness the entire scene promptly leave in disgust as well
3127,0.0,0.0,it is universally viewed as their masterpiece by fans,0.0,0.0,it is universally viewed as their masterpiece by fans,it is universally viewed as their masterpiece by fans
3128,0.6666666666666666,0.12121212121212122,only strap toothed whales and spade toothed whales have long it,0.6666666666666666,0.13636363636363635,only strap toothed whales and spare toothed whales have long it,only straptoothed whales and spadetoothed whales have longer teeth
3129,0.2727272727272727,0.3,the community includes the western end of mission,0.2727272727272727,0.3,the community includes the western end of mission,the community includes the western end of mission trails regional park
3130,0.15384615384615385,0.24285714285714285,he also pioneered the use of hypertext and the web in,0.15384615384615385,0.24285714285714285,he also pioneered the use of hypertext and the web in,he also pioneered the use of hypertext and the web in higher education
3131,0.0,0.0,williams said he does have his good days and bad,0.0,0.0,williams said he does have his good days and bad,williams said he does have his good days and bad
3132,0.2727272727272727,0.2898550724637681,this complaint however was overruled and the game,0.2727272727272727,0.2898550724637681,this complaint however was overruled and the game,this complaint however was overruled and the game went into penalties
3133,0.35714285714285715,0.34285714285714286,the school mascot is the trojan and its colors,0.35714285714285715,0.34285714285714286,the school mascot is the trojan and its colors,the school mascot is the trojan and its colors are royal blue and gold
3134,0.23076923076923078,0.2159090909090909,cottage industries such as weaving woodwork and pottery are important,0.23076923076923078,0.2159090909090909,cottage industries such as weaving woodwork and pottery are important,cottage industries such as weaving woodwork and pottery are important sources of revenue
3135,0.42857142857142855,0.043478260869565216,saint gilgan is a well known travel destination,0.42857142857142855,0.043478260869565216,saint gilgan is a well known travel destination,saint gilgen is a wellknown travel destination
3136,0.16666666666666666,0.1794871794871795,the school also serves students from eatontown and naval weapons,0.16666666666666666,0.1794871794871795,the school also serves students from eatontown and naval weapons,the school also serves students from eatontown and naval weapons station earle
3137,0.0,0.0,i invited our whole family but most didnt show,0.2222222222222222,0.13043478260869565,i invited her all family but most didnt show,i invited our whole family but most didnt show
3138,0.14285714285714285,0.08571428571428572,it belongs to the province of les,0.14285714285714285,0.05714285714285714,it belongs to the province of lecy,it belongs to the province of lecce
3139,0.18181818181818182,0.2222222222222222,laura calls him and asks if they can talk up,0.18181818181818182,0.2222222222222222,laura calls him and asks if they can talk up,laura calls him and asks if they can talk after dinner
3140,0.0,0.0,they also grow in india,0.0,0.0,they also grow in india,they also grow in india
3141,0.0,0.0,other ceremonies also take place in the chapel,0.0,0.0,other ceremonies also take place in the chapel,other ceremonies also take place in the chapel
3142,0.23076923076923078,0.28169014084507044,the only other party to increase its vote share was,0.23076923076923078,0.28169014084507044,the only other party to increase its vote share was,the only other party to increase its vote share was the communist party
3143,0.2222222222222222,0.18181818181818182,skinner sometimes competed on skates against opponents,0.2222222222222222,0.18181818181818182,skinner sometimes competed on skates against opponents,skinner sometimes competed on skates against opponents on bicycles
3144,0.0,0.0,these ships included the allied task force o,0.0,0.0,these ships included the allied task force o,these ships included the allied task force o
3145,0.0,0.0,its outer layers expand causing them to cool,0.0,0.0,its outer layers expand causing them to cool,its outer layers expand causing them to cool
3146,0.07142857142857142,0.10810810810810811,this could be used as a protection when a tribune needed to arrest,0.07142857142857142,0.10810810810810811,this could be used as a protection when a tribune needed to arrest,this could be used as a protection when a tribune needed to arrest someone
3147,0.0,0.0,the oral form is not approved in the united states or australia,0.0,0.0,the oral form is not approved in the united states or australia,the oral form is not approved in the united states or australia
3148,0.0,0.0,it is a popular vacation spot,0.0,0.0,it is a popular vacation spot,it is a popular vacation spot
3149,0.0,0.0,after the split both parties kept their intellectual property,0.0,0.0,after the split both parties kept their intellectual property,after the split both parties kept their intellectual property
3150,0.16666666666666666,0.21518987341772153,presently lake imandra is only used by local residents for recuse,0.16666666666666666,0.21518987341772153,presently lake imandra is only used by local residents for recuse,presently lake imandra is only used by local residents for recreational boating
3151,0.2,0.08163265306122448,diaz set up a strong defense line along the p r,0.2,0.08163265306122448,diaz set up a strong defense line along the p r,diaz set up a strong defense line along the piave
3152,0.0,0.0,excessive use will cause nausea and vomiting,0.0,0.0,excessive use will cause nausea and vomiting,excessive use will cause nausea and vomiting
3153,0.0,0.0,mrs white opens the door to find no one is there,0.0,0.0,mrs white opens the door to find no one is there,mrs white opens the door to find no one is there
3154,0.21428571428571427,0.25,matthew greenwald of allmusic described the melody of the title track,0.21428571428571427,0.25,matthew greenwald of allmusic described the melody of the title track,matthew greenwald of allmusic described the melody of the title track as positively gorgeous
3155,0.0,0.0,he was also a member of air canadas board of directors,0.0,0.0,he was also a member of air canadas board of directors,he was also a member of air canadas board of directors
3156,0.16666666666666666,0.015384615384615385,the go backs as their name suggests desire to return to the palace,0.16666666666666666,0.015384615384615385,the go backs as their name suggests desire to return to the palace,the gobacks as their name suggests desire to return to the palace
3157,0.1111111111111111,0.017241379310344827,farley is remembered among stamp collector for two things,0.1111111111111111,0.017241379310344827,farley is remembered among stamp collector for two things,farley is remembered among stamp collectors for two things
3158,0.125,0.038461538461538464,on these and subsequent visits edmond becomes wealthy,0.125,0.038461538461538464,on these and subsequent visits edmond becomes wealthy,on this and subsequent visits edmond becomes wealthy
3159,0.2222222222222222,0.27692307692307694,pilot light solutions work independently of the,0.2222222222222222,0.27692307692307694,pilot light solutions work independently of the,pilot light solutions work independently of the electrical system
3160,0.0,0.0,the event was well attended,0.0,0.0,the event was well attended,the event was well attended
3161,0.1111111111111111,0.0196078431372549,it could only be expanded by building more furnace,0.1111111111111111,0.0196078431372549,it could only be expanded by building more furnace,it could only be expanded by building more furnaces
3162,0.25,0.1702127659574468,no material confirmation has been found,0.25,0.1702127659574468,no material confirmation has been found,no material confirmation has been found in iraq
3163,0.46153846153846156,0.5377358490566038,due to their similarity in appearance translucent,0.46153846153846156,0.5377358490566038,due to their similarity in appearance translucent,due to their similarity in appearance translucent nanoemulsions and microemulsions are frequently confused
3164,0.42857142857142855,0.38461538461538464,ultimately titchners ideas would form the basis of the short lived,0.42857142857142855,0.38461538461538464,ultimately titchners ideas would form the basis of the short lived,ultimately titcheners ideas would form the basis of the shortlived psychological theory of structuralism
3165,0.23076923076923078,0.1232876712328767,he has performed on broadway the yiddish theatre and on the israel,0.23076923076923078,0.1232876712328767,he has performed on broadway the yiddish theatre and on the israel,he has performed on broadway the yiddish theater and on the israeli stage
3166,0.3076923076923077,0.30864197530864196,salvesen operated a land based whaling station under the,0.3076923076923077,0.30864197530864196,salvesen operated a land based whaling station under the,salvesen operated a land based whaling station under the name new whaling company
3167,0.2857142857142857,0.31645569620253167,there was also a town around one mile south of present,0.2857142857142857,0.31645569620253167,there was also a town around one mile south of present,there was also a town around one mile south of presentday bergman called keener
3168,0.2,0.13725490196078433,to put a halt to threads constant mutterings of,0.2,0.13725490196078433,to put a halt to threads constant mutterings of,to put a halt to thruds constant mutterings of kill
3169,0.0,0.0,the cemetery is now managed by three trusts,0.0,0.0,the cemetery is now managed by three trusts,the cemetery is now managed by three trusts
3170,0.08333333333333333,0.04285714285714286,the main use for this is to preserve form information across postpac,0.08333333333333333,0.07142857142857142,the main use for this is to preserve form information across post,the main use for this is to preserve form information across postbacks
3171,0.3076923076923077,0.1111111111111111,it is managed by a seven man owners council designated by the force,0.3076923076923077,0.125,it is managed by a seven man owners council designated by the ford,it is managed by a sevenman owners council designated by the four owners
3172,0.3333333333333333,0.2807017543859649,she is the daughter of trigona and rafna wedad,0.3333333333333333,0.22807017543859648,she is the daughter of trigona and rafna wedardening,she is the daughter of trenggono and rachma widadiningsih
3173,0.0,0.0,the men dispersed and the leaders were arrested a few days later,0.0,0.0,the men dispersed and the leaders were arrested a few days later,the men dispersed and the leaders were arrested a few days later
3174,0.4166666666666667,0.42528735632183906,they are named after english locations hence language,0.4166666666666667,0.42528735632183906,they are named after english locations hence language,they are named after english locations hence lancaster shrewsbury worcester and norfolk
3175,0.75,0.6025641025641025,differently from hteros in engag,0.75,0.6025641025641025,differently from hteros in engag,differently from esteiros in engrenagem one may find a strong pamphleteer tone
3176,0.0,0.0,but luckily for him his grandmother is nearby,0.0,0.0,but luckily for him his grandmother is nearby,but luckily for him his grandmother is nearby
3177,0.0,0.0,these effects alter the way the optic reflects and transmits light,0.0,0.0,these effects alter the way the optic reflects and transmits light,these effects alter the way the optic reflects and transmits light
3178,0.09090909090909091,0.125,the japanese continued their push southward during the month of,0.09090909090909091,0.125,the japanese continued their push southward during the month of,the japanese continued their push southward during the month of february
3179,0.7857142857142857,0.5773195876288659,the inter american region services scouting,0.7857142857142857,0.5773195876288659,the inter american region services scouting,the interamerican region services scouting in the western hemisphere both north and south america
3180,0.0,0.0,originally a standalone game titled ancient empires,0.0,0.0,originally a standalone game titled ancient empires,originally a standalone game titled ancient empires
3181,0.0,0.0,it is a bedroom community in proximity to grand rapids,0.0,0.0,it is a bedroom community in proximity to grand rapids,it is a bedroom community in proximity to grand rapids
3182,0.0,0.0,broadbottom has one remaining textile mill that is still currently operating,0.0,0.0,broadbottom has one remaining textile mill that is still currently operating,broadbottom has one remaining textile mill that is still currently operating
3183,0.25,0.02,seeds must be cold stratified in order to germinate,0.25,0.02,seeds must be cold stratified in order to germinate,seeds must be coldstratified in order to germinate
3184,0.16666666666666666,0.16393442622950818,it is native to southeast asia new guinea india and,0.16666666666666666,0.16393442622950818,it is native to southeast asia new guinea india and,it is native to southeast asia new guinea india and sri lanka
3185,0.38461538461538464,0.3516483516483517,tintoretto contributed marriage at cana in the greatest sacristy,0.38461538461538464,0.3516483516483517,tintoretto contributed marriage at cana in the greatest sacristy,tintoretto contributed marriage at cana in the great sacristy which includes a selfportrait
3186,0.2857142857142857,0.027777777777777776,he was armed with a light machine gun,0.2857142857142857,0.027777777777777776,he was armed with a light machine gun,he was armed with a light machinegun
3187,0.07142857142857142,0.047058823529411764,the medical examiner determined that he had suffered a heart attack causing the pain,0.07142857142857142,0.047058823529411764,the medical examiner determined that he had suffered a heart attack causing the pain,the medical examiner determined that he had suffered a heart attack causing the crash
3188,0.23076923076923078,0.3125,for over a year most field reports were still in a pillar box,0.23076923076923078,0.3125,for over a year most field reports were still in a pillar box,for over a year most field reports were still in pillarboxed standard definition
3189,0.0,0.0,the screen was this computers other great flaw,0.0,0.0,the screen was this computers other great flaw,the screen was this computers other great flaw
3190,0.3,0.2878787878787879,clashes occurred in the regions of paquisha miaku,0.3,0.2878787878787879,clashes occurred in the regions of paquisha miaku,clashes occurred in the regions of paquisha mayaycu and machinatza
3191,0.0,0.0,the couple had nine children,0.0,0.0,the couple had nine children,the couple had nine children
3192,0.0,0.0,the city was named for sidney dillon president of the union pacific railroad,0.0,0.0,the city was named for sidney dillon president of the union pacific railroad,the city was named for sidney dillon president of the union pacific railroad
3193,0.0,0.0,his writing is poetic dreamy and sometimes philosophical,0.0,0.0,his writing is poetic dreamy and sometimes philosophical,his writing is poetic dreamy and sometimes philosophical
3194,0.16666666666666666,0.1891891891891892,dershowitz has replied briefly to this charge in an exchange,0.16666666666666666,0.1891891891891892,dershowitz has replied briefly to this charge in an exchange,dershowitz has replied briefly to this charge in an exchange with menetrez
3195,0.0,0.0,he attended the american academy school in larnaca before moving back to england,0.0,0.0,he attended the american academy school in larnaca before moving back to england,he attended the american academy school in larnaca before moving back to england
3196,0.08333333333333333,0.07246376811594203,he was appointed librarian at the jesuit professed house in rome,0.08333333333333333,0.07246376811594203,he was appointed librarian at the jesuit professed house in rome,he was then appointed librarian at the jesuit professed house in rome
3197,0.0,0.0,while at cambridge he also gained experience in using the telegraph,0.0,0.0,while at cambridge he also gained experience in using the telegraph,while at cambridge he also gained experience in using the telegraph
3198,0.0,0.0,the forehead and throat are black the back of the head is grey,0.0,0.0,the forehead and throat are black the back of the head is grey,the forehead and throat are black the back of the head is grey
3199,0.18181818181818182,0.19047619047619047,in addition there are bird roosting sites in nearby,0.18181818181818182,0.19047619047619047,in addition there are bird roosting sites in nearby,in addition there are bird roosting sites in nearby tipner lake
3200,0.18181818181818182,0.015151515151515152,the lighted cross atop the temples dome is a long standing landmark,0.18181818181818182,0.015151515151515152,the lighted cross atop the temples dome is a long standing landmark,the lighted cross atop the temples dome is a longstanding landmark
3201,0.0,0.0,the canopy pillars at the station are also painted black and yellow,0.0,0.0,the canopy pillars at the station are also painted black and yellow,the canopy pillars at the station are also painted black and yellow
3202,0.1111111111111111,0.037037037037037035,indira later served two terms in the national assembly,0.1111111111111111,0.037037037037037035,indira later served two terms in the national assembly,endara later served two terms in the national assembly
3203,0.125,0.0392156862745098,another son is the economist columnist david rene,0.125,0.0392156862745098,another son is the economist columnist david renney,another son is the economist columnist david rennie
3204,0.0,0.0,the problem is not endemic,0.0,0.0,the problem is not endemic,the problem is not endemic
3205,0.5,0.3181818181818182,his grief was pitiable he was,0.0,0.0,his grief was pitiable,his grief was pitiable
3206,0.0,0.0,hurry up with that stuff,0.0,0.0,hurry up with that stuff,hurry up with that stuff
3207,0.0,0.0,i fell asleep in the truck,0.16666666666666666,0.15384615384615385,i fell asleep in the dark,i fell asleep in the truck
3208,0.0,0.0,so they collected as much as they could,0.0,0.0,so they collected as much as they could,so they collected as much as they could
3209,0.0,0.0,alex zammit played for moon rocket,0.0,0.0,alex zammit played for moon rocket,alex zammit played for moon rocket
3210,0.0,0.0,the humuya river passes through it,0.0,0.0,the humuya river passes through it,the humuya river passes through it
3211,0.38461538461538464,0.2558139534883721,new star holdings is the holding company that operates and manages,0.38461538461538464,0.2558139534883721,new star holdings is the holding company that operates and manages,newstar holdings is the holding company that operates and manages jetstar in singapore
3212,0.0,0.0,bradley was born in columbus ohio,0.0,0.0,bradley was born in columbus ohio,bradley was born in columbus ohio
3213,0.16666666666666666,0.2345679012345679,this coordinated series of activities was known as the donghak,0.16666666666666666,0.2345679012345679,this coordinated series of activities was known as the donghak,this coordinated series of activities was known as the donghak peasant revolution
3214,0.0,0.0,he was a member of the norwich twenty group,0.0,0.0,he was a member of the norwich twenty group,he was a member of the norwich twenty group
3215,0.1,0.1016949152542373,several times he retired and then drifted back into it,0.1,0.1016949152542373,several times he retired and then drifted back into it,several times he retired and then drifted back into working
3216,0.3333333333333333,0.16666666666666666,the mirakina range of messes extends to the,0.3333333333333333,0.16666666666666666,the mirakina range of messes extends to the,the mirackina range of mesas extends to the west
3217,0.25,0.25925925925925924,after his retirement from professional career he became even,0.25,0.25925925925925924,after his retirement from professional career he became even,after his retirement from professional career he became even more socially active
3218,0.23076923076923078,0.22077922077922077,chief scott was a former acting deputy of the niagara region,0.23076923076923078,0.22077922077922077,chief scott was a former acting deputy of the niagara region,chief scott was a former acting deputy of the niagara regional police service
3219,0.2857142857142857,0.29411764705882354,we need to solve this couple,0.5714285714285714,0.6176470588235294,we need to have,we need to solve this problem fast
3220,0.45454545454545453,0.5342465753424658,this condition usually arises as a,0.45454545454545453,0.5342465753424658,this condition usually arises as a,this condition usually arises as a consequence of settlement by colonists
3221,0.46153846153846156,0.44155844155844154,in light of this autonomy a tremendous rate,0.46153846153846156,0.44155844155844154,in light of this autonomy a tremendous rate,in light of this autonomy a tremendous responsibility is cast on human beings
3222,0.4444444444444444,0.29850746268656714,moonlight shadow appeared on group coverage debut,0.5555555555555556,0.3880597014925373,moonlight shadow appeared on group coverage,moonlight shadow appeared on groove coverages debut album covergirl
3223,0.0,0.0,both songs were commercial failures,0.0,0.0,both songs were commercial failures,both songs were commercial failures
3224,0.0,0.0,he was educated at eton college and oxford university,0.0,0.0,he was educated at eton college and oxford university,he was educated at eton college and oxford university
3225,0.3076923076923077,0.15789473684210525,eventually the pools took off becoming one of the best known names,0.3076923076923077,0.15789473684210525,eventually the pools took off becoming one of the best known names,eventually the pools took off becoming one of the bestknown names in britain
3226,0.2857142857142857,0.061224489795918366,giorgio alveladse has returned to private business,0.0,0.0,giorgi arveladze has returned to private business,giorgi arveladze has returned to private business
3227,0.0,0.0,historical census figures are shown in the adjacent table,0.0,0.0,historical census figures are shown in the adjacent table,historical census figures are shown in the adjacent table
3228,0.0,0.0,he sat feeling his limbs,0.0,0.0,he sat feeling his limbs,he sat feeling his limbs
3229,0.0,0.0,the novel opens at the alternate close of the second punic war,0.0,0.0,the novel opens at the alternate close of the second punic war,the novel opens at the alternate close of the second punic war
3230,0.21428571428571427,0.1927710843373494,it hears cases with the decision of a local valuation appeal committee,0.21428571428571427,0.1927710843373494,it hears cases with the decision of a local valuation appeal committee,it hears cases where the decision of a local valuation appeal committee is disputed
3231,0.0,0.0,none of the experts are located in california,0.0,0.0,none of the experts are located in california,none of the experts are located in california
3232,0.0,0.0,she has been dubbed as being a traditional conservative,0.0,0.0,she has been dubbed as being a traditional conservative,she has been dubbed as being a traditional conservative
3233,0.2222222222222222,0.061224489795918366,peak shoal water flows through and out of the cave,0.2222222222222222,0.061224489795918366,peak shoal water flows through and out of the cave,peakshole water flows through and out of the cave
3234,0.125,0.037037037037037035,mcou majored in recreational management at penn state,0.125,0.037037037037037035,mcou majored in recreational management at penn state,mccoo majored in recreational management at penn state
3235,0.09090909090909091,0.03076923076923077,its first headquarters was lima although later it moved to bogo,0.09090909090909091,0.03076923076923077,its first headquarters was lima although later it moved to bogo,its first headquarters was lima although later it moved to bogota
3236,0.3,0.37681159420289856,he described himself as an evolutionary not,0.3,0.37681159420289856,he described himself as an evolutionary not,he described himself as an evolutionary not a revolutionary socialist
